YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1985,312,NO,TRETTEN-NULL-TOBREEN,4.92,1471.0,-3204.0,-1733.0,
1986,312,NO,TRETTEN-NULL-TOBREEN,4.92,2402.0,-2837.0,-435.0,
