YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1965,489,VERNAGT FERNER,751.0,RGI50-11.00719
1966,489,VERNAGT FERNER,633.0,RGI50-11.00719
1967,489,VERNAGT FERNER,83.0,RGI50-11.00719
1968,489,VERNAGT FERNER,301.0,RGI50-11.00719
1969,489,VERNAGT FERNER,-307.0,RGI50-11.00719
1970,489,VERNAGT FERNER,-224.0,RGI50-11.00719
1971,489,VERNAGT FERNER,-424.0,RGI50-11.00719
1972,489,VERNAGT FERNER,137.0,RGI50-11.00719
1973,489,VERNAGT FERNER,-460.0,RGI50-11.00719
1974,489,VERNAGT FERNER,230.0,RGI50-11.00719
1975,489,VERNAGT FERNER,171.0,RGI50-11.00719
1976,489,VERNAGT FERNER,50.0,RGI50-11.00719
1977,489,VERNAGT FERNER,352.0,RGI50-11.00719
1978,489,VERNAGT FERNER,288.0,RGI50-11.00719
1979,489,VERNAGT FERNER,44.0,RGI50-11.00719
1980,489,VERNAGT FERNER,140.0,RGI50-11.00719
1981,489,VERNAGT FERNER,-55.0,RGI50-11.00719
1982,489,VERNAGT FERNER,-845.0,RGI50-11.00719
1983,489,VERNAGT FERNER,-537.0,RGI50-11.00719
1984,489,VERNAGT FERNER,20.0,RGI50-11.00719
1985,489,VERNAGT FERNER,-112.0,RGI50-11.00719
1986,489,VERNAGT FERNER,-808.0,RGI50-11.00719
1987,489,VERNAGT FERNER,-290.0,RGI50-11.00719
1988,489,VERNAGT FERNER,-497.0,RGI50-11.00719
1989,489,VERNAGT FERNER,-312.0,RGI50-11.00719
1990,489,VERNAGT FERNER,-568.0,RGI50-11.00719
1991,489,VERNAGT FERNER,-1079.0,RGI50-11.00719
1992,489,VERNAGT FERNER,-858.0,RGI50-11.00719
1993,489,VERNAGT FERNER,-472.0,RGI50-11.00719
1994,489,VERNAGT FERNER,-1028.0,RGI50-11.00719
1995,489,VERNAGT FERNER,-398.0,RGI50-11.00719
1996,489,VERNAGT FERNER,-413.0,RGI50-11.00719
1997,489,VERNAGT FERNER,-487.0,RGI50-11.00719
1998,489,VERNAGT FERNER,-1003.0,RGI50-11.00719
1999,489,VERNAGT FERNER,-108.0,RGI50-11.00719
2000,489,VERNAGT FERNER,-287.0,RGI50-11.00719
2001,489,VERNAGT FERNER,-224.0,RGI50-11.00719
2002,489,VERNAGT FERNER,-266.0,RGI50-11.00719
2003,489,VERNAGT FERNER,-2133.0,RGI50-11.00719
2004,489,VERNAGT FERNER,-407.0,RGI50-11.00719
2005,489,VERNAGT FERNER,-523.0,RGI50-11.00719
2006,489,VERNAGT FERNER,-882.0,RGI50-11.00719
2007,489,VERNAGT FERNER,-966.0,RGI50-11.00719
2008,489,VERNAGT FERNER,-843.0,RGI50-11.00719
2009,489,VERNAGT FERNER,-959.0,RGI50-11.00719
2010,489,VERNAGT FERNER,-680.0,RGI50-11.00719
2011,489,VERNAGT FERNER,-955.0,RGI50-11.00719
2012,489,VERNAGT FERNER,-1155.0,RGI50-11.00719
2013,489,VERNAGT FERNER,-425.0,RGI50-11.00719
2014,489,VERNAGT FERNER,-250.0,RGI50-11.00719
