YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2003,636,IT,LA MARE (VEDRETTA DE),2.2537,,,-2271.0,,RGI50-11.01863
2004,636,IT,LA MARE (VEDRETTA DE),2.2537,990.0,-1698.0,-708.0,,RGI50-11.01863
2005,636,IT,LA MARE (VEDRETTA DE),2.2537,720.0,-1799.0,-1079.0,,RGI50-11.01863
2006,636,IT,LA MARE (VEDRETTA DE),2.1572999,873.0,-1926.0,-1053.0,,RGI50-11.01863
2007,636,IT,LA MARE (VEDRETTA DE),2.1572999,461.0,-1505.0,-1044.0,,RGI50-11.01863
2008,636,IT,LA MARE (VEDRETTA DE),2.1572999,937.0,-1741.0,-804.0,,RGI50-11.01863
2009,636,IT,LA MARE (VEDRETTA DE),2.1572999,1418.0,-1918.0,-500.0,,RGI50-11.01863
2010,636,IT,LA MARE (VEDRETTA DE),2.1572999,1176.0,-1593.0,-417.0,,RGI50-11.01863
2011,636,IT,LA MARE (VEDRETTA DE),2.0574998,961.0,-1519.0,-558.0,,RGI50-11.01863
2012,636,IT,LA MARE (VEDRETTA DE),2.0574998,994.0,-2404.0,-1410.0,,RGI50-11.01863
2013,636,IT,LA MARE (VEDRETTA DE),2.0574998,1358.0,-1420.0,-62.0,,RGI50-11.01863
2014,636,IT,LA MARE (VEDRETTA DE),2.0574998,1509.0,-679.0,830.0,,RGI50-11.01863
2015,636,IT,LA MARE (VEDRETTA DE),2.0574998,755.0,-2070.0,-1315.0,,RGI50-11.01863
2016,636,IT,LA MARE (VEDRETTA DE),1.993,971.0,-1625.0,-654.0,,RGI50-11.01863
2017,636,IT,LA MARE (VEDRETTA DE),1.993,635.0,-2539.0,-1904.0,,RGI50-11.01863
