YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1978,3807,NO,SVARTFJELLJOEKELEN,,2300.0,-2400.0,-100.0,
1979,3807,NO,SVARTFJELLJOEKELEN,,2100.0,,,
