YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1967,3912,VOERINGBREEN,-200.0,RGI50-07.01060
1974,3912,VOERINGBREEN,-1200.0,RGI50-07.01060
1975,3912,VOERINGBREEN,-250.0,RGI50-07.01060
1976,3912,VOERINGBREEN,-1170.0,RGI50-07.01060
1977,3912,VOERINGBREEN,-160.0,RGI50-07.01060
1978,3912,VOERINGBREEN,-1180.0,RGI50-07.01060
1979,3912,VOERINGBREEN,-905.0,RGI50-07.01060
1980,3912,VOERINGBREEN,-500.0,RGI50-07.01060
1981,3912,VOERINGBREEN,-900.0,RGI50-07.01060
1982,3912,VOERINGBREEN,-20.0,RGI50-07.01060
1983,3912,VOERINGBREEN,-520.0,RGI50-07.01060
1984,3912,VOERINGBREEN,-1100.0,RGI50-07.01060
1985,3912,VOERINGBREEN,-480.0,RGI50-07.01060
1986,3912,VOERINGBREEN,-550.0,RGI50-07.01060
1987,3912,VOERINGBREEN,-360.0,RGI50-07.01060
1988,3912,VOERINGBREEN,-520.0,RGI50-07.01060
