YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1992,1503,ZONGO,-900.0,RGI50-16.00543
1993,1503,ZONGO,516.0,RGI50-16.00543
1994,1503,ZONGO,-88.0,RGI50-16.00543
1995,1503,ZONGO,-703.0,RGI50-16.00543
1996,1503,ZONGO,-675.0,RGI50-16.00543
1997,1503,ZONGO,797.0,RGI50-16.00543
1998,1503,ZONGO,-1962.0,RGI50-16.00543
1999,1503,ZONGO,-333.0,RGI50-16.00543
2000,1503,ZONGO,77.0,RGI50-16.00543
2001,1503,ZONGO,557.0,RGI50-16.00543
2002,1503,ZONGO,-58.0,RGI50-16.00543
2003,1503,ZONGO,-86.0,RGI50-16.00543
2004,1503,ZONGO,-521.0,RGI50-16.00543
2005,1503,ZONGO,-1559.0,RGI50-16.00543
2006,1503,ZONGO,-196.0,RGI50-16.00543
2007,1503,ZONGO,-173.0,RGI50-16.00543
2008,1503,ZONGO,257.0,RGI50-16.00543
2009,1503,ZONGO,-545.0,RGI50-16.00543
2010,1503,ZONGO,-671.0,RGI50-16.00543
2011,1503,ZONGO,-221.0,RGI50-16.00543
2012,1503,ZONGO,-823.0,RGI50-16.00543
2013,1503,ZONGO,58.0,RGI50-16.00543
