YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1963,510,AT,LANGTALER F.,2.9315,,,-652.0,Data from Dyurgerov M. (2002). 
1964,510,AT,LANGTALER F.,2.9306,,,-1053.0,Data from Dyurgerov M. (2002). 
1965,510,AT,LANGTALER F.,2.9026,,,771.0,Data from Dyurgerov M. (2002). 
1966,510,AT,LANGTALER F.,2.9024,,,478.0,Data from Dyurgerov M. (2002). 
1967,510,AT,LANGTALER F.,2.9006,,,-63.0,Data from Dyurgerov M. (2002). 
1968,510,AT,LANGTALER F.,2.9006,,,190.0,Data from Dyurgerov M. (2002). 
1969,510,AT,LANGTALER F.,3.0493,,,-515.0,Data from Dyurgerov M. (2002). 
1970,510,AT,LANGTALER F.,3.0492,,,-706.0,Data from Dyurgerov M. (2002). 
