YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1989,3088,HOFSJOEKULL E,1000.0,RGI50-06.00234
1990,3088,HOFSJOEKULL E,110.0,RGI50-06.00234
1991,3088,HOFSJOEKULL E,-990.0,RGI50-06.00234
1992,3088,HOFSJOEKULL E,1610.0,RGI50-06.00234
1993,3088,HOFSJOEKULL E,1110.0,RGI50-06.00234
1994,3088,HOFSJOEKULL E,-180.0,RGI50-06.00234
1995,3088,HOFSJOEKULL E,-800.0,RGI50-06.00234
1996,3088,HOFSJOEKULL E,-1170.0,RGI50-06.00234
1997,3088,HOFSJOEKULL E,-1150.0,RGI50-06.00234
1998,3088,HOFSJOEKULL E,-1180.0,RGI50-06.00234
1999,3088,HOFSJOEKULL E,-510.0,RGI50-06.00234
2000,3088,HOFSJOEKULL E,-970.0,RGI50-06.00234
2001,3088,HOFSJOEKULL E,-1550.0,RGI50-06.00234
2002,3088,HOFSJOEKULL E,-730.0,RGI50-06.00234
2003,3088,HOFSJOEKULL E,-1310.0,RGI50-06.00234
2004,3088,HOFSJOEKULL E,-1630.0,RGI50-06.00234
2005,3088,HOFSJOEKULL E,-20.0,RGI50-06.00234
2006,3088,HOFSJOEKULL E,-490.0,RGI50-06.00234
2007,3088,HOFSJOEKULL E,-870.0,RGI50-06.00234
2008,3088,HOFSJOEKULL E,-790.0,RGI50-06.00234
2009,3088,HOFSJOEKULL E,-170.0,RGI50-06.00234
2010,3088,HOFSJOEKULL E,-2830.0,RGI50-06.00234
2011,3088,HOFSJOEKULL E,-330.0,RGI50-06.00234
2012,3088,HOFSJOEKULL E,-410.0,RGI50-06.00234
2013,3088,HOFSJOEKULL E,-440.0,RGI50-06.00234
2014,3088,HOFSJOEKULL E,-990.0,RGI50-06.00234
