YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1966,94,WOLVERINE,-390.0,RGI50-01.09162
1967,94,WOLVERINE,0.0,RGI50-01.09162
1968,94,WOLVERINE,-1070.0,RGI50-01.09162
1969,94,WOLVERINE,-30.0,RGI50-01.09162
1970,94,WOLVERINE,1520.0,RGI50-01.09162
1971,94,WOLVERINE,100.0,RGI50-01.09162
1972,94,WOLVERINE,-950.0,RGI50-01.09162
1973,94,WOLVERINE,470.0,RGI50-01.09162
1974,94,WOLVERINE,-1210.0,RGI50-01.09162
1975,94,WOLVERINE,-230.0,RGI50-01.09162
1976,94,WOLVERINE,-850.0,RGI50-01.09162
1977,94,WOLVERINE,1240.0,RGI50-01.09162
1978,94,WOLVERINE,440.0,RGI50-01.09162
1979,94,WOLVERINE,-1300.0,RGI50-01.09162
1980,94,WOLVERINE,1860.0,RGI50-01.09162
1981,94,WOLVERINE,3160.0,RGI50-01.09162
1982,94,WOLVERINE,-110.0,RGI50-01.09162
1983,94,WOLVERINE,-300.0,RGI50-01.09162
1984,94,WOLVERINE,-250.0,RGI50-01.09162
1985,94,WOLVERINE,960.0,RGI50-01.09162
1986,94,WOLVERINE,-100.0,RGI50-01.09162
1987,94,WOLVERINE,1330.0,RGI50-01.09162
1988,94,WOLVERINE,880.0,RGI50-01.09162
1989,94,WOLVERINE,-1440.0,RGI50-01.09162
1990,94,WOLVERINE,-2170.0,RGI50-01.09162
1991,94,WOLVERINE,140.0,RGI50-01.09162
1992,94,WOLVERINE,-190.0,RGI50-01.09162
1993,94,WOLVERINE,-700.0,RGI50-01.09162
1994,94,WOLVERINE,-840.0,RGI50-01.09162
1995,94,WOLVERINE,-1840.0,RGI50-01.09162
1996,94,WOLVERINE,-1300.0,RGI50-01.09162
1997,94,WOLVERINE,-1790.0,RGI50-01.09162
1998,94,WOLVERINE,680.0,RGI50-01.09162
1999,94,WOLVERINE,-680.0,RGI50-01.09162
2000,94,WOLVERINE,670.0,RGI50-01.09162
2001,94,WOLVERINE,330.0,RGI50-01.09162
2002,94,WOLVERINE,-540.0,RGI50-01.09162
2003,94,WOLVERINE,-300.0,RGI50-01.09162
2004,94,WOLVERINE,-2230.0,RGI50-01.09162
2005,94,WOLVERINE,-1730.0,RGI50-01.09162
2006,94,WOLVERINE,-820.0,RGI50-01.09162
2007,94,WOLVERINE,-780.0,RGI50-01.09162
2008,94,WOLVERINE,880.0,RGI50-01.09162
2009,94,WOLVERINE,-1780.0,RGI50-01.09162
2010,94,WOLVERINE,-85.0,RGI50-01.09162
2011,94,WOLVERINE,-1210.0,RGI50-01.09162
2012,94,WOLVERINE,510.0,RGI50-01.09162
2013,94,WOLVERINE,-2300.0,RGI50-01.09162
2014,94,WOLVERINE,-2600.0,RGI50-01.09162
