YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1971,38,BARNES ICE CAP SOUTH DOME N SLOPE,96.0,RGI50-04.06187
1972,38,BARNES ICE CAP SOUTH DOME N SLOPE,-206.0,RGI50-04.06187
1973,38,BARNES ICE CAP SOUTH DOME N SLOPE,339.0,RGI50-04.06187
1974,38,BARNES ICE CAP SOUTH DOME N SLOPE,-618.0,RGI50-04.06187
1976,38,BARNES ICE CAP SOUTH DOME N SLOPE,350.0,RGI50-04.06187
1977,38,BARNES ICE CAP SOUTH DOME N SLOPE,-80.0,RGI50-04.06187
1978,38,BARNES ICE CAP SOUTH DOME N SLOPE,380.0,RGI50-04.06187
1979,38,BARNES ICE CAP SOUTH DOME N SLOPE,240.0,RGI50-04.06187
1981,38,BARNES ICE CAP SOUTH DOME N SLOPE,-890.0,RGI50-04.06187
1983,38,BARNES ICE CAP SOUTH DOME N SLOPE,-380.0,RGI50-04.06187
