YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1977,794,LEVIY AKTRU,240.0,RGI50-10.01737
1978,794,LEVIY AKTRU,-370.0,RGI50-10.01737
1979,794,LEVIY AKTRU,-630.0,RGI50-10.01737
1980,794,LEVIY AKTRU,-20.0,RGI50-10.01737
1981,794,LEVIY AKTRU,-320.0,RGI50-10.01737
1982,794,LEVIY AKTRU,-410.0,RGI50-10.01737
1983,794,LEVIY AKTRU,280.0,RGI50-10.01737
1984,794,LEVIY AKTRU,320.0,RGI50-10.01737
1985,794,LEVIY AKTRU,150.0,RGI50-10.01737
1986,794,LEVIY AKTRU,60.0,RGI50-10.01737
1987,794,LEVIY AKTRU,200.0,RGI50-10.01737
1988,794,LEVIY AKTRU,370.0,RGI50-10.01737
1989,794,LEVIY AKTRU,30.0,RGI50-10.01737
1990,794,LEVIY AKTRU,50.0,RGI50-10.01737
1991,794,LEVIY AKTRU,-480.0,RGI50-10.01737
1992,794,LEVIY AKTRU,-190.0,RGI50-10.01737
1993,794,LEVIY AKTRU,240.0,RGI50-10.01737
1994,794,LEVIY AKTRU,-360.0,RGI50-10.01737
1995,794,LEVIY AKTRU,-30.0,RGI50-10.01737
1996,794,LEVIY AKTRU,-170.0,RGI50-10.01737
1997,794,LEVIY AKTRU,-150.0,RGI50-10.01737
1998,794,LEVIY AKTRU,-1120.0,RGI50-10.01737
1999,794,LEVIY AKTRU,-140.0,RGI50-10.01737
2000,794,LEVIY AKTRU,-290.0,RGI50-10.01737
2001,794,LEVIY AKTRU,-240.0,RGI50-10.01737
2002,794,LEVIY AKTRU,-370.0,RGI50-10.01737
2003,794,LEVIY AKTRU,-400.0,RGI50-10.01737
2004,794,LEVIY AKTRU,-260.0,RGI50-10.01737
2005,794,LEVIY AKTRU,40.0,RGI50-10.01737
2006,794,LEVIY AKTRU,-190.0,RGI50-10.01737
2007,794,LEVIY AKTRU,-320.0,RGI50-10.01737
2008,794,LEVIY AKTRU,-810.0,RGI50-10.01737
2009,794,LEVIY AKTRU,470.0,RGI50-10.01737
2010,794,LEVIY AKTRU,210.0,RGI50-10.01737
2011,794,LEVIY AKTRU,-480.0,RGI50-10.01737
2012,794,LEVIY AKTRU,-1020.0,RGI50-10.01737
