YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2001,2000,AR,MARTIAL ESTE,0.093,969.0,-184.0,785.0,,RGI50-17.02128
2002,2000,AR,MARTIAL ESTE,0.093,581.0,-1263.0,-682.0,,RGI50-17.02128
2003,2000,AR,MARTIAL ESTE,0.093,675.0,-877.0,-202.0,,RGI50-17.02128
2004,2000,AR,MARTIAL ESTE,0.093,720.0,-1976.0,-1318.0,Winter and summer balance from old calculation. Net balance recalulated.,RGI50-17.02128
2005,2000,AR,MARTIAL ESTE,0.093,,,-991.0,,RGI50-17.02128
2006,2000,AR,MARTIAL ESTE,0.093,797.0,-1310.0,-513.0,,RGI50-17.02128
2007,2000,AR,MARTIAL ESTE,0.093,1053.0,-954.0,99.0,,RGI50-17.02128
2008,2000,AR,MARTIAL ESTE,0.093,1505.0,-1561.0,-56.0,,RGI50-17.02128
2009,2000,AR,MARTIAL ESTE,0.0929,1061.0,-1180.0,-119.0,,RGI50-17.02128
2010,2000,AR,MARTIAL ESTE,0.0929,1418.0,-442.0,976.0,,RGI50-17.02128
2011,2000,AR,MARTIAL ESTE,0.09344,809.0,-1128.0,-319.0,,RGI50-17.02128
2012,2000,AR,MARTIAL ESTE,0.09344,810.0,-1130.0,-320.0,Calculated from submitted values,RGI50-17.02128
2013,2000,AR,MARTIAL ESTE,0.09371,1110.0,-960.0,150.0,Calculated from submitted values,RGI50-17.02128
2014,2000,AR,MARTIAL ESTE,0.09344,950.0,-384.0,566.0,Calculated from submitted values.,RGI50-17.02128
2015,2000,AR,MARTIAL ESTE,0.0937199,771.0,-929.0,-157.0,Calculated from submitted values.,RGI50-17.02128
2016,2000,AR,MARTIAL ESTE,0.0938,1163.0,-1108.0,55.0,calculated from submitted values,RGI50-17.02128
2017,2000,AR,MARTIAL ESTE,0.0937,564.0,-1270.0,-706.0,Calculated from submitted values.,RGI50-17.02128
2018,2000,AR,MARTIAL ESTE,0.0937,928.0,-1153.0,-225.0,calculated from submitted values,RGI50-17.02128
2019,2000,AR,MARTIAL ESTE,0.0937,816.0,-1310.0,-494.0,Calculated from reported values.,RGI50-17.02128
2020,2000,AR,MARTIAL ESTE,,,,-400.0,preliminary value.,RGI50-17.02128
