YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1990,1367,EASTON,-580.0,RGI50-02.01305
1991,1367,EASTON,410.0,RGI50-02.01305
1992,1367,EASTON,-1670.0,RGI50-02.01305
1993,1367,EASTON,-1010.0,RGI50-02.01305
1994,1367,EASTON,-920.0,RGI50-02.01305
1995,1367,EASTON,-310.0,RGI50-02.01305
1996,1367,EASTON,220.0,RGI50-02.01305
1997,1367,EASTON,530.0,RGI50-02.01305
1998,1367,EASTON,-1870.0,RGI50-02.01305
1999,1367,EASTON,1610.0,RGI50-02.01305
2000,1367,EASTON,-100.0,RGI50-02.01305
2001,1367,EASTON,-1930.0,RGI50-02.01305
2002,1367,EASTON,180.0,RGI50-02.01305
2003,1367,EASTON,-980.0,RGI50-02.01305
2004,1367,EASTON,-1060.0,RGI50-02.01305
2005,1367,EASTON,-2450.0,RGI50-02.01305
2006,1367,EASTON,790.0,RGI50-02.01305
2007,1367,EASTON,260.0,RGI50-02.01305
2008,1367,EASTON,450.0,RGI50-02.01305
2009,1367,EASTON,-2060.0,RGI50-02.01305
2010,1367,EASTON,680.0,RGI50-02.01305
2011,1367,EASTON,1150.0,RGI50-02.01305
2012,1367,EASTON,-160.0,RGI50-02.01305
2013,1367,EASTON,-1580.0,RGI50-02.01305
