YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2008,3902,AR,CONCONTA NORTE,0.136,1154.0,-1963.0,-809.0,,RGI50-17.14924
2009,3902,AR,CONCONTA NORTE,0.137,976.0,-2003.0,-1027.0,,RGI50-17.14924
2010,3902,AR,CONCONTA NORTE,0.11,349.0,-1823.0,-1474.0,,RGI50-17.14924
2011,3902,AR,CONCONTA NORTE,0.096,294.0,-1312.0,-1018.0,,RGI50-17.14924
2012,3902,AR,CONCONTA NORTE,0.089,596.0,-2140.0,-1544.0,,RGI50-17.14924
2013,3902,AR,CONCONTA NORTE,,,,-742.0,,RGI50-17.14924
2014,3902,AR,CONCONTA NORTE,,,,-1783.0,preliminary value,RGI50-17.14924
2015,3902,AR,CONCONTA NORTE,0.0704,-160.0,-2632.0,-2890.0,,RGI50-17.14924
2016,3902,AR,CONCONTA NORTE,,,,429.0,,RGI50-17.14924
2017,3902,AR,CONCONTA NORTE,,,,4725.0,,RGI50-17.14924
