YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1953,205,US,SOUTH CASCADE,,,,-600.0,,RGI60-02.18778
1955,205,US,SOUTH CASCADE,,,,300.0,,RGI60-02.18778
1956,205,US,SOUTH CASCADE,,,,200.0,,RGI60-02.18778
1957,205,US,SOUTH CASCADE,,,,-200.0,,RGI60-02.18778
1958,205,US,SOUTH CASCADE,,,,-3300.0,,RGI60-02.18778
1959,205,US,SOUTH CASCADE,3.1,3290.0,-2560.0,730.0,,RGI60-02.18778
1960,205,US,SOUTH CASCADE,3.09,2220.0,-2690.0,-470.0,,RGI60-02.18778
1961,205,US,SOUTH CASCADE,3.08,2410.0,-3480.0,-1070.0,,RGI60-02.18778
1962,205,US,SOUTH CASCADE,3.07,2510.0,-2280.0,230.0,,RGI60-02.18778
1963,205,US,SOUTH CASCADE,3.06,2240.0,-3510.0,-1270.0,,RGI60-02.18778
1964,205,US,SOUTH CASCADE,3.05,3260.0,-2030.0,1230.0,,RGI60-02.18778
1965,205,US,SOUTH CASCADE,3.04,3490.0,-3630.0,-140.0,,RGI60-02.18778
1966,205,US,SOUTH CASCADE,3.03,2480.0,-3480.0,-1000.0,,RGI60-02.18778
1967,205,US,SOUTH CASCADE,3.02,3300.0,-3900.0,-600.0,,RGI60-02.18778
1968,205,US,SOUTH CASCADE,3.01,3010.0,-2970.0,40.0,,RGI60-02.18778
1969,205,US,SOUTH CASCADE,3.0,3180.0,-3880.0,-700.0,,RGI60-02.18778
1970,205,US,SOUTH CASCADE,2.99,2420.0,-3590.0,-1170.0,,RGI60-02.18778
1971,205,US,SOUTH CASCADE,2.98,3520.0,-2890.0,630.0,,RGI60-02.18778
1972,205,US,SOUTH CASCADE,2.97,4280.0,-2820.0,1460.0,,RGI60-02.18778
1973,205,US,SOUTH CASCADE,2.96,2220.0,-3230.0,-1010.0,,RGI60-02.18778
1974,205,US,SOUTH CASCADE,2.95,3660.0,-2610.0,1050.0,,RGI60-02.18778
1975,205,US,SOUTH CASCADE,2.94,3070.0,-3090.0,-20.0,,RGI60-02.18778
1976,205,US,SOUTH CASCADE,2.93,3540.0,-2560.0,980.0,,RGI60-02.18778
1977,205,US,SOUTH CASCADE,2.92,1580.0,-2850.0,-1270.0,,RGI60-02.18778
1978,205,US,SOUTH CASCADE,2.91,2500.0,-2850.0,-350.0,,RGI60-02.18778
1979,205,US,SOUTH CASCADE,2.9,2190.0,-3720.0,-1530.0,,RGI60-02.18778
1980,205,US,SOUTH CASCADE,2.89,1840.0,-2830.0,-990.0,,RGI60-02.18778
1981,205,US,SOUTH CASCADE,2.89,2290.0,-3100.0,-810.0,,RGI60-02.18778
1982,205,US,SOUTH CASCADE,2.88,3120.0,-3010.0,110.0,,RGI60-02.18778
1983,205,US,SOUTH CASCADE,2.87,1920.0,-2660.0,-740.0,,RGI60-02.18778
1984,205,US,SOUTH CASCADE,2.86,2390.0,-2240.0,150.0,,RGI60-02.18778
1985,205,US,SOUTH CASCADE,2.85,2190.0,-3360.0,-1170.0,,RGI60-02.18778
1986,205,US,SOUTH CASCADE,2.84,2480.0,-3340.0,-860.0,,RGI60-02.18778
1987,205,US,SOUTH CASCADE,2.78,1960.0,-4050.0,-2090.0,,RGI60-02.18778
1988,205,US,SOUTH CASCADE,2.73,2210.0,-3400.0,-1190.0,,RGI60-02.18778
1989,205,US,SOUTH CASCADE,2.67,2400.0,-3590.0,-1190.0,,RGI60-02.18778
1990,205,US,SOUTH CASCADE,2.62,2530.0,-2880.0,-350.0,,RGI60-02.18778
1991,205,US,SOUTH CASCADE,2.56,3650.0,-4020.0,-370.0,,RGI60-02.18778
1992,205,US,SOUTH CASCADE,2.5,1850.0,-4050.0,-2200.0,,RGI60-02.18778
1993,205,US,SOUTH CASCADE,2.49,1880.0,-2920.0,-1040.0,,RGI60-02.18778
1994,205,US,SOUTH CASCADE,2.48,2350.0,-4120.0,-1770.0,,RGI60-02.18778
1995,205,US,SOUTH CASCADE,2.47,2980.0,-4000.0,-1020.0,,RGI60-02.18778
1996,205,US,SOUTH CASCADE,2.45,2860.0,-2970.0,-110.0,,RGI60-02.18778
1997,205,US,SOUTH CASCADE,2.44,3470.0,-3140.0,330.0,,RGI60-02.18778
1998,205,US,SOUTH CASCADE,2.43,3070.0,-4950.0,-1880.0,,RGI60-02.18778
1999,205,US,SOUTH CASCADE,2.41,4040.0,-2480.0,1560.0,,RGI60-02.18778
2000,205,US,SOUTH CASCADE,2.4,3110.0,-2580.0,530.0,,RGI60-02.18778
2001,205,US,SOUTH CASCADE,2.39,1760.0,-2550.0,-790.0,,RGI60-02.18778
2002,205,US,SOUTH CASCADE,2.38,3990.0,-3400.0,590.0,,RGI60-02.18778
2003,205,US,SOUTH CASCADE,2.36,2460.0,-4690.0,-2230.0,,RGI60-02.18778
2004,205,US,SOUTH CASCADE,2.35,2060.0,-3660.0,-1600.0,,RGI60-02.18778
2005,205,US,SOUTH CASCADE,2.33,2090.0,-4470.0,-2380.0,,RGI60-02.18778
2006,205,US,SOUTH CASCADE,2.31,2600.0,-3830.0,-1230.0,,RGI60-02.18778
2007,205,US,SOUTH CASCADE,2.29,3490.0,-3470.0,20.0,,RGI60-02.18778
2008,205,US,SOUTH CASCADE,2.27,3280.0,-3120.0,160.0,,RGI60-02.18778
2009,205,US,SOUTH CASCADE,2.23,2730.0,-4380.0,-1650.0,,RGI60-02.18778
2010,205,US,SOUTH CASCADE,2.19,2700.0,-2930.0,-230.0,,RGI60-02.18778
2011,205,US,SOUTH CASCADE,2.16,3550.0,-2150.0,1400.0,,RGI60-02.18778
2012,205,US,SOUTH CASCADE,2.12,3530.0,-3430.0,100.0,,RGI60-02.18778
2013,205,US,SOUTH CASCADE,2.09,3280.0,-3940.0,-660.0,,RGI60-02.18778
2014,205,US,SOUTH CASCADE,2.05,3710.0,-3840.0,-130.0,,RGI60-02.18778
2015,205,US,SOUTH CASCADE,2.02,2730.0,-5950.0,-3220.0,,RGI60-02.18778
2016,205,US,SOUTH CASCADE,1.98,3410.0,-4170.0,-760.0,,RGI60-02.18778
2017,205,US,SOUTH CASCADE,1.94,3960.0,-4570.0,-610.0,,RGI60-02.18778
2018,205,US,SOUTH CASCADE,1.91,3800.0,-4480.0,-680.0,,RGI60-02.18778
2019,205,US,SOUTH CASCADE,1.87,2440.0,-4490.0,-2050.0,,RGI60-02.18778
2020,205,US,SOUTH CASCADE,1.84,3210.0,-3270.0,-60.0,,RGI60-02.18778
