YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1988,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,-639.0,,RGI50-13.45334
1989,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,110.0,"Mass balance vs altitude recalculated by Dyurgerov, M. (2002): bn 210.",RGI50-13.45334
1990,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,110.0,"Mass balance vs altitude recalculated by Dyurgerov, M. (2002): bn 144.",RGI50-13.45334
1991,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,-657.0,"Mass balance vs altitude recalculated by Dyurgerov, M. (2002): bn -600.",RGI50-13.45334
1992,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,37.0,"Mass balance vs altitude recalculated by Dyurgerov, M. (2002): bn 85.",RGI50-13.45334
1993,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,-20.0,,RGI50-13.45334
1994,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,-367.0,,RGI50-13.45334
1995,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,,,-233.0,,RGI50-13.45334
1996,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.677,66.0,30.0,37.0,,RGI50-13.45334
1997,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.627,21.0,-1016.0,-995.0,,RGI50-13.45334
1998,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.627,-29.0,-697.0,-726.0,,RGI50-13.45334
1999,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.627,67.0,-804.0,-737.0,,RGI50-13.45334
2000,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.627,210.0,-452.0,-242.0,,RGI50-13.45334
2001,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.607,92.0,-1251.0,-1159.0,,RGI50-13.45334
2002,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.607,213.0,-1477.0,-1264.0,,RGI50-13.45334
2003,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.607,255.0,-877.0,-622.0,,RGI50-13.45334
2004,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.607,-37.0,-1353.0,-844.0,,RGI50-13.45334
2005,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.607,152.0,-980.0,-503.0,,RGI50-13.45334
2006,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.591,,,-506.0,,RGI50-13.45334
2007,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.591,,,-542.0,,RGI50-13.45334
2008,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.591,190.0,-909.0,-719.0,,RGI50-13.45334
2009,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.5771437,236.0,53.0,289.0,,RGI50-13.45334
2010,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.5771437,97.0,-1213.0,-1116.0,,RGI50-13.45334
2011,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.578,87.0,-740.0,-653.0,,RGI50-13.45334
2012,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.589,246.0,-790.0,-544.0,,RGI50-13.45334
2013,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.58896,72.0,-396.0,-324.0,,RGI50-13.45334
2014,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.589,140.0,-249.0,-109.0,,RGI50-13.45334
2015,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.573,194.0,-801.0,-607.0,No specific error analysis was carried on the data. The uncertainty is evaluated by the investigator subjectively.,RGI50-13.45334
2016,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,0.573,210.0,-708.0,-498.0,No specific error analysis was carried on the data. The uncertainty is evaluated by the investigator subjectively.,RGI50-13.45334
2017,1512,CN,URUMQI GLACIER NO. 1 W-BRANCH,,,,-519.0,,RGI50-13.45334
