YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1957,813,KARA-BATKAK,-31.0,RGI50-13.06359
1958,813,KARA-BATKAK,62.0,RGI50-13.06359
1959,813,KARA-BATKAK,-344.0,RGI50-13.06359
1960,813,KARA-BATKAK,-291.0,RGI50-13.06359
1961,813,KARA-BATKAK,-806.0,RGI50-13.06359
1962,813,KARA-BATKAK,-86.0,RGI50-13.06359
1963,813,KARA-BATKAK,-40.0,RGI50-13.06359
1964,813,KARA-BATKAK,144.0,RGI50-13.06359
1965,813,KARA-BATKAK,-41.0,RGI50-13.06359
1966,813,KARA-BATKAK,-156.0,RGI50-13.06359
1967,813,KARA-BATKAK,10.0,RGI50-13.06359
1968,813,KARA-BATKAK,-652.0,RGI50-13.06359
1969,813,KARA-BATKAK,0.0,RGI50-13.06359
1970,813,KARA-BATKAK,-182.0,RGI50-13.06359
1971,813,KARA-BATKAK,148.0,RGI50-13.06359
1972,813,KARA-BATKAK,53.0,RGI50-13.06359
1973,813,KARA-BATKAK,-753.0,RGI50-13.06359
1974,813,KARA-BATKAK,-51.0,RGI50-13.06359
1975,813,KARA-BATKAK,-475.0,RGI50-13.06359
1976,813,KARA-BATKAK,-850.0,RGI50-13.06359
1977,813,KARA-BATKAK,-860.0,RGI50-13.06359
1978,813,KARA-BATKAK,-1180.0,RGI50-13.06359
1979,813,KARA-BATKAK,-501.0,RGI50-13.06359
1980,813,KARA-BATKAK,-370.0,RGI50-13.06359
1981,813,KARA-BATKAK,-425.0,RGI50-13.06359
1982,813,KARA-BATKAK,-778.0,RGI50-13.06359
1983,813,KARA-BATKAK,-906.0,RGI50-13.06359
1984,813,KARA-BATKAK,-1570.0,RGI50-13.06359
1985,813,KARA-BATKAK,-1292.0,RGI50-13.06359
1986,813,KARA-BATKAK,-392.0,RGI50-13.06359
1987,813,KARA-BATKAK,-682.0,RGI50-13.06359
1988,813,KARA-BATKAK,-456.0,RGI50-13.06359
1989,813,KARA-BATKAK,-390.0,RGI50-13.06359
1990,813,KARA-BATKAK,-778.0,RGI50-13.06359
1991,813,KARA-BATKAK,-398.0,RGI50-13.06359
1992,813,KARA-BATKAK,-352.0,RGI50-13.06359
1993,813,KARA-BATKAK,-185.0,RGI50-13.06359
1994,813,KARA-BATKAK,-505.0,RGI50-13.06359
1995,813,KARA-BATKAK,-515.0,RGI50-13.06359
1996,813,KARA-BATKAK,-374.0,RGI50-13.06359
1997,813,KARA-BATKAK,-648.0,RGI50-13.06359
1998,813,KARA-BATKAK,-360.0,RGI50-13.06359
2014,813,KARA-BATKAK,-950.0,RGI50-13.06359
