YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1967,3921,US,GRASSHOPPER,,,,810.0,
1968,3921,US,GRASSHOPPER,,,,530.0,
