YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1976,46,CA,ZAVISHA,6.5,2330.0,-1230.0,1100.0,,RGI50-02.03590
1977,46,CA,ZAVISHA,6.5,1490.0,-1750.0,-260.0,,RGI50-02.03590
1978,46,CA,ZAVISHA,6.5,1620.0,-1230.0,390.0,,RGI50-02.03590
1979,46,CA,ZAVISHA,6.5,1470.0,-2160.0,-690.0,,RGI50-02.03590
1980,46,CA,ZAVISHA,6.5,1560.0,-2230.0,-670.0,,RGI50-02.03590
1981,46,CA,ZAVISHA,6.49,2160.0,-2360.0,-200.0,,RGI50-02.03590
1982,46,CA,ZAVISHA,6.49,1970.0,-2490.0,-520.0,,RGI50-02.03590
1983,46,CA,ZAVISHA,6.49,1920.0,-1550.0,370.0,,RGI50-02.03590
1984,46,CA,ZAVISHA,6.49,1550.0,-1240.0,310.0,,RGI50-02.03590
1985,46,CA,ZAVISHA,6.49,1430.0,-2640.0,-1210.0,,RGI50-02.03590
