YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1963,346,DE,SCHNEEFERNER N,0.33,,,-1282.0,Data from Dyurgerov M. (2002).
1964,346,DE,SCHNEEFERNER N,0.33,,,-1401.0,Data from Dyurgerov M. (2002).
1965,346,DE,SCHNEEFERNER N,0.33,,,1877.0,Data from Dyurgerov M. (2002).
1966,346,DE,SCHNEEFERNER N,0.33,,,997.0,Data from Dyurgerov M. (2002).
1967,346,DE,SCHNEEFERNER N,0.325,,,576.0,Data from Dyurgerov M. (2002). 
1968,346,DE,SCHNEEFERNER N,0.3348,,,623.0,Data from Dyurgerov M. (2002). 
