YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1967,797,KZ,SHUMSKIY,1.948,390.0,,,,RGI50-13.05504
1968,797,KZ,SHUMSKIY,1.948,430.0,-1610.0,-1180.0,,RGI50-13.05504
1969,797,KZ,SHUMSKIY,1.948,450.0,-1210.0,-760.0,,RGI50-13.05504
1970,797,KZ,SHUMSKIY,1.948,420.0,-820.0,-400.0,,RGI50-13.05504
1971,797,KZ,SHUMSKIY,1.948,510.0,-1230.0,-720.0,,RGI50-13.05504
1972,797,KZ,SHUMSKIY,1.948,380.0,-320.0,60.0,,RGI50-13.05504
1973,797,KZ,SHUMSKIY,1.948,330.0,-1170.0,-840.0,,RGI50-13.05504
1974,797,KZ,SHUMSKIY,1.948,430.0,-1555.0,-1125.0,,RGI50-13.05504
1975,797,KZ,SHUMSKIY,1.948,370.0,-990.0,-620.0,,RGI50-13.05504
1976,797,KZ,SHUMSKIY,1.948,340.0,-730.0,-390.0,,RGI50-13.05504
1977,797,KZ,SHUMSKIY,1.948,470.0,-1670.0,-1200.0,,RGI50-13.05504
1978,797,KZ,SHUMSKIY,1.948,480.0,-1970.0,-1490.0,,RGI50-13.05504
1979,797,KZ,SHUMSKIY,1.948,440.0,-1310.0,-870.0,,RGI50-13.05504
1980,797,KZ,SHUMSKIY,1.948,380.0,-1450.0,-1070.0,,RGI50-13.05504
1981,797,KZ,SHUMSKIY,1.948,360.0,-620.0,-260.0,,RGI50-13.05504
1982,797,KZ,SHUMSKIY,1.948,350.0,-1140.0,-790.0,,RGI50-13.05504
1983,797,KZ,SHUMSKIY,1.948,420.0,-1470.0,-1050.0,,RGI50-13.05504
1984,797,KZ,SHUMSKIY,1.948,540.0,-1540.0,-1000.0,,RGI50-13.05504
1985,797,KZ,SHUMSKIY,2.83,525.0,-863.0,-338.0,,RGI50-13.05504
1986,797,KZ,SHUMSKIY,2.82,468.0,-906.0,-438.0,,RGI50-13.05504
1987,797,KZ,SHUMSKIY,2.82,530.0,-1111.0,-581.0,,RGI50-13.05504
1988,797,KZ,SHUMSKIY,2.82,532.0,-503.0,29.0,,RGI50-13.05504
1989,797,KZ,SHUMSKIY,2.82,657.0,-383.0,274.0,,RGI50-13.05504
1990,797,KZ,SHUMSKIY,2.82,533.0,-1114.0,-581.0,,RGI50-13.05504
1991,797,KZ,SHUMSKIY,2.81,318.0,-1419.0,-1101.0,,RGI50-13.05504
