YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
2006,3991,CN,NAIMONA NYI,,,,-329.0,Multi-annual observation (-658 mm w.e.) evenly distributed to corresponding years.
2007,3991,CN,NAIMONA NYI,,,,-329.0,Multi-annual observation (-658 mm w.e.) evenly distributed to corresponding years.
2008,3991,CN,NAIMONA NYI,,,,-718.0,
2009,3991,CN,NAIMONA NYI,,,,-472.0,
2010,3991,CN,NAIMONA NYI,,,,-276.0,
