YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2002,2867,FR,OSSOUE,,2080.0,-2930.0,-850.0,,RGI50-11.03841
2003,2867,FR,OSSOUE,,3230.0,-4110.0,-880.0,,RGI50-11.03841
2004,2867,FR,OSSOUE,,3550.0,-4770.0,-1220.0,,RGI50-11.03841
2005,2867,FR,OSSOUE,,2580.0,-5070.0,-2490.0,,RGI50-11.03841
2006,2867,FR,OSSOUE,,1950.0,-4660.0,-2710.0,,RGI50-11.03841
2007,2867,FR,OSSOUE,,2660.0,-4040.0,-1380.0,,RGI50-11.03841
2008,2867,FR,OSSOUE,,3230.0,-3350.0,-120.0,,RGI50-11.03841
2009,2867,FR,OSSOUE,,3150.0,-4780.0,-1630.0,,RGI50-11.03841
2010,2867,FR,OSSOUE,,3010.0,-3490.0,-480.0,,RGI50-11.03841
2011,2867,FR,OSSOUE,,2120.0,-4580.0,-2460.0,,RGI50-11.03841
2012,2867,FR,OSSOUE,,2360.0,-5770.0,-3410.0,,RGI50-11.03841
2013,2867,FR,OSSOUE,,3790.0,-3550.0,240.0,,RGI50-11.03841
2014,2867,FR,OSSOUE,,3080.0,-3390.0,-310.0,,RGI50-11.03841
2015,2867,FR,OSSOUE,,2590.0,-4870.0,-2280.0,,RGI50-11.03841
2016,2867,FR,OSSOUE,,2770.0,-4140.0,-1370.0,,RGI50-11.03841
2017,2867,FR,OSSOUE,,2620.0,-5010.0,-5010.0,,RGI50-11.03841
2018,2867,FR,OSSOUE,,3270.0,-4180.0,-910.0,,RGI50-11.03841
2019,2867,FR,OSSOUE,,2410.0,-5100.0,-2690.0,,RGI50-11.03841
