YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1989,323,LANGFJORDJOEKELEN,-560.0,RGI50-08.02022
1990,323,LANGFJORDJOEKELEN,-320.0,RGI50-08.02022
1991,323,LANGFJORDJOEKELEN,0.0,RGI50-08.02022
1992,323,LANGFJORDJOEKELEN,190.0,RGI50-08.02022
1993,323,LANGFJORDJOEKELEN,200.0,RGI50-08.02022
1994,323,LANGFJORDJOEKELEN,-725.0,RGI50-08.02022
1995,323,LANGFJORDJOEKELEN,245.0,RGI50-08.02022
1996,323,LANGFJORDJOEKELEN,20.0,RGI50-08.02022
1997,323,LANGFJORDJOEKELEN,-690.0,RGI50-08.02022
1998,323,LANGFJORDJOEKELEN,-1440.0,RGI50-08.02022
1999,323,LANGFJORDJOEKELEN,-1580.0,RGI50-08.02022
2000,323,LANGFJORDJOEKELEN,-610.0,RGI50-08.02022
2001,323,LANGFJORDJOEKELEN,-2280.0,RGI50-08.02022
2002,323,LANGFJORDJOEKELEN,-1540.0,RGI50-08.02022
2003,323,LANGFJORDJOEKELEN,-1070.0,RGI50-08.02022
2004,323,LANGFJORDJOEKELEN,-1920.0,RGI50-08.02022
2005,323,LANGFJORDJOEKELEN,-1250.0,RGI50-08.02022
2006,323,LANGFJORDJOEKELEN,-2410.0,RGI50-08.02022
2007,323,LANGFJORDJOEKELEN,-810.0,RGI50-08.02022
2008,323,LANGFJORDJOEKELEN,-350.0,RGI50-08.02022
2009,323,LANGFJORDJOEKELEN,-1320.0,RGI50-08.02022
2010,323,LANGFJORDJOEKELEN,-760.0,RGI50-08.02022
2011,323,LANGFJORDJOEKELEN,-1256.0,RGI50-08.02022
2012,323,LANGFJORDJOEKELEN,-760.0,RGI50-08.02022
2013,323,LANGFJORDJOEKELEN,-2614.0,RGI50-08.02022
