YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1982,1048,IN,SHAUNE GARANG,4.94,,,-300.0,,RGI50-14.12323
1983,1048,IN,SHAUNE GARANG,4.94,,,20.0,,RGI50-14.12323
1984,1048,IN,SHAUNE GARANG,4.94,,,-850.0,,RGI50-14.12323
1985,1048,IN,SHAUNE GARANG,4.94,,,-680.0,,RGI50-14.12323
1986,1048,IN,SHAUNE GARANG,4.94,,,-230.0,,RGI50-14.12323
1987,1048,IN,SHAUNE GARANG,4.94,,,-800.0,,RGI50-14.12323
1988,1048,IN,SHAUNE GARANG,4.94,,,-630.0,,RGI50-14.12323
1989,1048,IN,SHAUNE GARANG,4.94,,,340.0,,RGI50-14.12323
1990,1048,IN,SHAUNE GARANG,4.94,,,-270.0,,RGI50-14.12323
1991,1048,IN,SHAUNE GARANG,,,,-830.0,,RGI50-14.12323
2001,1048,IN,SHAUNE GARANG,4.52,,,-440.0,,RGI50-14.12323
2002,1048,IN,SHAUNE GARANG,4.52,,,-350.0,,RGI50-14.12323
2003,1048,IN,SHAUNE GARANG,4.52,,,-400.0,,RGI50-14.12323
