YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1946,332,SE,STORGLACIAEREN,,990.0,-1530.0,-540.0,,RGI60-08.00213
1947,332,SE,STORGLACIAEREN,,1020.0,-2900.0,-1880.0,,RGI60-08.00213
1948,332,SE,STORGLACIAEREN,,1020.0,-1310.0,-290.0,,RGI60-08.00213
1949,332,SE,STORGLACIAEREN,,1920.0,-1330.0,590.0,,RGI60-08.00213
1950,332,SE,STORGLACIAEREN,,1530.0,-2280.0,-750.0,,RGI60-08.00213
1951,332,SE,STORGLACIAEREN,,880.0,-1650.0,-770.0,,RGI60-08.00213
1952,332,SE,STORGLACIAEREN,,1160.0,-1120.0,40.0,,RGI60-08.00213
1953,332,SE,STORGLACIAEREN,,1800.0,-2320.0,-520.0,,RGI60-08.00213
1954,332,SE,STORGLACIAEREN,,930.0,-1860.0,-930.0,,RGI60-08.00213
1955,332,SE,STORGLACIAEREN,,1260.0,-1620.0,-360.0,,RGI60-08.00213
1956,332,SE,STORGLACIAEREN,,1260.0,-1560.0,-300.0,,RGI60-08.00213
1957,332,SE,STORGLACIAEREN,,1370.0,-1710.0,-340.0,,RGI60-08.00213
1958,332,SE,STORGLACIAEREN,,1440.0,-1820.0,-380.0,,RGI60-08.00213
1959,332,SE,STORGLACIAEREN,,1030.0,-1800.0,-770.0,,RGI60-08.00213
1960,332,SE,STORGLACIAEREN,,680.0,-2290.0,-1610.0,,RGI60-08.00213
1961,332,SE,STORGLACIAEREN,,840.0,-1630.0,-790.0,,RGI60-08.00213
1962,332,SE,STORGLACIAEREN,,1100.0,-670.0,430.0,,RGI60-08.00213
1963,332,SE,STORGLACIAEREN,,1450.0,-1650.0,-200.0,,RGI60-08.00213
1964,332,SE,STORGLACIAEREN,,1590.0,-1160.0,430.0,,RGI60-08.00213
1965,332,SE,STORGLACIAEREN,,1490.0,-990.0,500.0,,RGI60-08.00213
1966,332,SE,STORGLACIAEREN,,1180.0,-1730.0,-550.0,,RGI60-08.00213
1967,332,SE,STORGLACIAEREN,,1370.0,-1550.0,-180.0,,RGI60-08.00213
1968,332,SE,STORGLACIAEREN,,1340.0,-1580.0,-240.0,,RGI60-08.00213
1969,332,SE,STORGLACIAEREN,,1030.0,-1930.0,-900.0,,RGI60-08.00213
1970,332,SE,STORGLACIAEREN,,1040.0,-2410.0,-1370.0,,RGI60-08.00213
1971,332,SE,STORGLACIAEREN,3.07,1340.0,-1540.0,-190.0,,RGI60-08.00213
1972,332,SE,STORGLACIAEREN,3.07,1390.0,-2430.0,-1050.0,,RGI60-08.00213
1973,332,SE,STORGLACIAEREN,3.07,1670.0,-1630.0,50.0,,RGI60-08.00213
1974,332,SE,STORGLACIAEREN,3.07,1310.0,-1650.0,-340.0,,RGI60-08.00213
1975,332,SE,STORGLACIAEREN,3.07,1980.0,-810.0,1170.0,,RGI60-08.00213
1976,332,SE,STORGLACIAEREN,3.1,1930.0,-1660.0,270.0,,RGI60-08.00213
1977,332,SE,STORGLACIAEREN,3.1,1230.0,-1030.0,200.0,,RGI60-08.00213
1978,332,SE,STORGLACIAEREN,3.1,1460.0,-1540.0,-80.0,,RGI60-08.00213
1979,332,SE,STORGLACIAEREN,3.1,1540.0,-1760.0,-210.0,,RGI60-08.00213
1980,332,SE,STORGLACIAEREN,3.1,980.0,-2250.0,-1270.0,,RGI60-08.00213
1981,332,SE,STORGLACIAEREN,3.03,1163.0,-1356.0,-190.0,,RGI60-08.00213
1982,332,SE,STORGLACIAEREN,3.03,1496.0,-1233.0,260.0,,RGI60-08.00213
