YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1980,831,RU,PRAVIY AKTRU,,,,250.0,,RGI50-10.01735
1981,831,RU,PRAVIY AKTRU,,,,-330.0,,RGI50-10.01735
1982,831,RU,PRAVIY AKTRU,,,,-310.0,,RGI50-10.01735
1983,831,RU,PRAVIY AKTRU,,,,330.0,,RGI50-10.01735
1984,831,RU,PRAVIY AKTRU,,,,330.0,,RGI50-10.01735
1985,831,RU,PRAVIY AKTRU,,,,290.0,,RGI50-10.01735
1986,831,RU,PRAVIY AKTRU,4.76,970.0,-820.0,150.0,,RGI50-10.01735
1987,831,RU,PRAVIY AKTRU,4.76,870.0,-640.0,230.0,,RGI50-10.01735
1988,831,RU,PRAVIY AKTRU,4.76,1080.0,-770.0,310.0,,RGI50-10.01735
1989,831,RU,PRAVIY AKTRU,4.76,1020.0,-830.0,190.0,"Mass balance vs altitude recalculated by Dyurgerov, M. (2002): Area 4.42, bn 138, bw 1010, bs -871.",RGI50-10.01735
1990,831,RU,PRAVIY AKTRU,4.76,950.0,-880.0,70.0,,RGI50-10.01735
