YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1978,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1979,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1980,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1981,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1982,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1983,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1984,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1985,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1986,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1987,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
1988,226,PE,YANAMAREY,,,,-1500.0,Multi-annual observation (-16500 mm w.e.) evenly distributed to corresponding years.,RGI50-16.02086
2005,226,PE,YANAMAREY,0.412,,,-1962.0,Reported value: -1962.,RGI50-16.02086
2006,226,PE,YANAMAREY,0.2249828,,,-1712.0,,RGI50-16.02086
2007,226,PE,YANAMAREY,0.2060328,,,-1532.0,,RGI50-16.02086
2008,226,PE,YANAMAREY,0.34,,,89.0,,RGI50-16.02086
2009,226,PE,YANAMAREY,0.13718629999999998,,,-525.0,,RGI50-16.02086
2010,226,PE,YANAMAREY,,,,-182.0,Preliminary data,RGI50-16.02086
2012,226,PE,YANAMAREY,0.258,,,-1261.0,calculated from submitted values,RGI50-16.02086
2013,226,PE,YANAMAREY,0.2697923,,,-1246.0,,RGI50-16.02086
2014,226,PE,YANAMAREY,0.164,,,-1407.0,,RGI50-16.02086
2015,226,PE,YANAMAREY,0.2628239,,,-563.0,,RGI50-16.02086
2016,226,PE,YANAMAREY,0.2599369,,,-2505.0,,RGI50-16.02086
