YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1993,3960,FR,MARINET,,,,-710.0,
1994,3960,FR,MARINET,,,,-1170.0,
