YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2007,578,AT,ZETTALUNITZ/MULLWITZ K.,3.083,674.0,-2121.0,-1447.0,,RGI50-11.00190
2008,578,AT,ZETTALUNITZ/MULLWITZ K.,3.084,1410.0,-2052.0,-642.0,,RGI50-11.00190
2009,578,AT,ZETTALUNITZ/MULLWITZ K.,3.026,1519.0,-2006.0,-487.0,,RGI50-11.00190
2010,578,AT,ZETTALUNITZ/MULLWITZ K.,3.026,1307.0,-1797.0,-490.0,,RGI50-11.00190
2011,578,AT,ZETTALUNITZ/MULLWITZ K.,2.931,824.0,-2127.0,-1303.0,,RGI50-11.00190
2012,578,AT,ZETTALUNITZ/MULLWITZ K.,2.931,1496.0,-2772.0,-1276.0,,RGI50-11.00190
2013,578,AT,ZETTALUNITZ/MULLWITZ K.,3.016,1677.0,-1677.0,-218.0,,RGI50-11.00190
2014,578,AT,ZETTALUNITZ/MULLWITZ K.,2.931,1161.0,-1044.0,117.0,,RGI50-11.00190
2015,578,AT,ZETTALUNITZ/MULLWITZ K.,2.798,1367.0,-2966.0,-1599.0,Calculated from submitted values.,RGI50-11.00190
2016,578,AT,ZETTALUNITZ/MULLWITZ K.,2.776,1036.0,-1894.0,-858.0,,RGI50-11.00190
2017,578,AT,ZETTALUNITZ/MULLWITZ K.,2.776,1038.0,-2378.0,-1340.0,,RGI50-11.00190
2018,578,AT,ZETTALUNITZ/MULLWITZ K.,2.775,1148.0,-2387.0,-1239.0,calculated from submitted values,RGI50-11.00190
2019,578,AT,ZETTALUNITZ/MULLWITZ K.,2.564,1751.0,-2362.0,-611.0,,RGI50-11.00190
2020,578,AT,ZETTALUNITZ/MULLWITZ K.,2.564,1348.0,-1741.0,-393.0,,RGI50-11.00190
