YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1979,32,CA,ALEXANDER,5.8,1590.0,-2090.0,-500.0,
1980,32,CA,ALEXANDER,5.834,1720.0,-2240.0,-520.0,
1981,32,CA,ALEXANDER,5.83,2020.0,-2200.0,-180.0,
1982,32,CA,ALEXANDER,5.834,1490.0,-2670.0,-1180.0,
1983,32,CA,ALEXANDER,5.834,1280.0,-2680.0,-1400.0,
1984,32,CA,ALEXANDER,5.83,1690.0,-1590.0,100.0,
1985,32,CA,ALEXANDER,,2070.0,,,
1989,32,CA,ALEXANDER,5.82,1720.0,-2690.0,-970.0,
1990,32,CA,ALEXANDER,5.74,1900.0,-2970.0,-1070.0,
