YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1960,1,BABY GLACIER,-878.0,RGI50-03.00840
1961,1,BABY GLACIER,106.0,RGI50-03.00840
1962,1,BABY GLACIER,-979.0,RGI50-03.00840
1963,1,BABY GLACIER,-150.0,RGI50-03.00840
1964,1,BABY GLACIER,250.0,RGI50-03.00840
1965,1,BABY GLACIER,150.0,RGI50-03.00840
1966,1,BABY GLACIER,70.0,RGI50-03.00840
1967,1,BABY GLACIER,210.0,RGI50-03.00840
1968,1,BABY GLACIER,-506.0,RGI50-03.00840
1969,1,BABY GLACIER,140.0,RGI50-03.00840
1970,1,BABY GLACIER,110.0,RGI50-03.00840
1971,1,BABY GLACIER,-476.0,RGI50-03.00840
1972,1,BABY GLACIER,321.0,RGI50-03.00840
1973,1,BABY GLACIER,66.0,RGI50-03.00840
1974,1,BABY GLACIER,66.0,RGI50-03.00840
1975,1,BABY GLACIER,319.0,RGI50-03.00840
1976,1,BABY GLACIER,149.0,RGI50-03.00840
1977,1,BABY GLACIER,-480.0,RGI50-03.00840
1990,1,BABY GLACIER,-313.0,RGI50-03.00840
1991,1,BABY GLACIER,-143.0,RGI50-03.00840
1992,1,BABY GLACIER,-71.0,RGI50-03.00840
1993,1,BABY GLACIER,-594.0,RGI50-03.00840
1994,1,BABY GLACIER,-153.0,RGI50-03.00840
1995,1,BABY GLACIER,-353.0,RGI50-03.00840
1996,1,BABY GLACIER,165.0,RGI50-03.00840
1997,1,BABY GLACIER,-126.0,RGI50-03.00840
1998,1,BABY GLACIER,-21.0,RGI50-03.00840
1999,1,BABY GLACIER,-925.0,RGI50-03.00840
2000,1,BABY GLACIER,-560.0,RGI50-03.00840
2001,1,BABY GLACIER,-100.0,RGI50-03.00840
2002,1,BABY GLACIER,293.0,RGI50-03.00840
2003,1,BABY GLACIER,-334.0,RGI50-03.00840
2004,1,BABY GLACIER,-185.0,RGI50-03.00840
2005,1,BABY GLACIER,-185.0,RGI50-03.00840
