YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1966,3917,RU,KELBASHI,,,,-60.0,
1967,3917,RU,KELBASHI,,,,930.0,
1968,3917,RU,KELBASHI,,,,70.0,
1969,3917,RU,KELBASHI,,,,290.0,
1970,3917,RU,KELBASHI,,,,740.0,
