YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1989,480,JAMTAL F.,-441.0,RGI50-11.00781
1990,480,JAMTAL F.,-426.0,RGI50-11.00781
1991,480,JAMTAL F.,-1439.0,RGI50-11.00781
1992,480,JAMTAL F.,-1230.0,RGI50-11.00781
1993,480,JAMTAL F.,-370.0,RGI50-11.00781
1994,480,JAMTAL F.,-830.0,RGI50-11.00781
1995,480,JAMTAL F.,-150.0,RGI50-11.00781
1996,480,JAMTAL F.,-550.0,RGI50-11.00781
1997,480,JAMTAL F.,-217.0,RGI50-11.00781
1998,480,JAMTAL F.,-1319.0,RGI50-11.00781
1999,480,JAMTAL F.,-257.0,RGI50-11.00781
2000,480,JAMTAL F.,-80.0,RGI50-11.00781
2001,480,JAMTAL F.,-62.0,RGI50-11.00781
2002,480,JAMTAL F.,-671.0,RGI50-11.00781
2003,480,JAMTAL F.,-2229.0,RGI50-11.00781
2004,480,JAMTAL F.,-228.0,RGI50-11.00781
2005,480,JAMTAL F.,-975.0,RGI50-11.00781
2006,480,JAMTAL F.,-1290.0,RGI50-11.00781
2007,480,JAMTAL F.,-1439.0,RGI50-11.00781
2008,480,JAMTAL F.,-981.0,RGI50-11.00781
2009,480,JAMTAL F.,-953.0,RGI50-11.00781
2010,480,JAMTAL F.,-1014.0,RGI50-11.00781
2011,480,JAMTAL F.,-1434.0,RGI50-11.00781
2012,480,JAMTAL F.,-1149.0,RGI50-11.00781
2013,480,JAMTAL F.,-532.0,RGI50-11.00781
2014,480,JAMTAL F.,-572.0,RGI50-11.00781
