YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1980,566,AT,PASTERZE,,,,326.0,,RGI50-11.00106
1981,566,AT,PASTERZE,,,,-247.0,,RGI50-11.00106
1982,566,AT,PASTERZE,,,,-868.0,,RGI50-11.00106
1983,566,AT,PASTERZE,,,,-1100.0,,RGI50-11.00106
1984,566,AT,PASTERZE,,,,-395.0,,RGI50-11.00106
1985,566,AT,PASTERZE,,,,-826.0,,RGI50-11.00106
1986,566,AT,PASTERZE,,,,-1420.0,,RGI50-11.00106
1987,566,AT,PASTERZE,,,,-1347.0,,RGI50-11.00106
1988,566,AT,PASTERZE,,,,-857.0,,RGI50-11.00106
1989,566,AT,PASTERZE,,,,134.0,,RGI50-11.00106
1990,566,AT,PASTERZE,,,,-800.0,,RGI50-11.00106
1991,566,AT,PASTERZE,,,,-490.0,,RGI50-11.00106
1992,566,AT,PASTERZE,,,,-1320.0,,RGI50-11.00106
1993,566,AT,PASTERZE,,,,-610.0,,RGI50-11.00106
1994,566,AT,PASTERZE,,,,-960.0,,RGI50-11.00106
1995,566,AT,PASTERZE,,,,-136.0,,RGI50-11.00106
1996,566,AT,PASTERZE,,,,-460.0,,RGI50-11.00106
1997,566,AT,PASTERZE,,,,-100.0,,RGI50-11.00106
2005,566,AT,PASTERZE,17.71,,,-900.0,no winter balance investigation on pasterzen kees so far,RGI50-11.00106
2006,566,AT,PASTERZE,17.7105,,,-1232.0,,RGI50-11.00106
2007,566,AT,PASTERZE,17.7105,,,-1355.0,,RGI50-11.00106
2008,566,AT,PASTERZE,17.7105,,,-1412.0,,RGI50-11.00106
2009,566,AT,PASTERZE,17.7105,,,-1120.0,,RGI50-11.00106
2010,566,AT,PASTERZE,17.7,,,-1067.0,,RGI50-11.00106
2011,566,AT,PASTERZE,17.7,,,-1268.0,,RGI50-11.00106
2012,566,AT,PASTERZE,17.711,,,-1298.0,,RGI50-11.00106
2013,566,AT,PASTERZE,16.284259,,,-600.0,,RGI50-11.00106
2014,566,AT,PASTERZE,16.2843,,,-509.0,,RGI50-11.00106
2015,566,AT,PASTERZE,16.2840003,,,-1434.0,,RGI50-11.00106
2016,566,AT,PASTERZE,16.284,,,-1163.0,,RGI50-11.00106
