YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1968,726,DJANKUAT,100.0,RGI50-12.01132
1969,726,DJANKUAT,-1090.0,RGI50-12.01132
1970,726,DJANKUAT,410.0,RGI50-12.01132
1971,726,DJANKUAT,-230.0,RGI50-12.01132
1972,726,DJANKUAT,-1140.0,RGI50-12.01132
1973,726,DJANKUAT,-280.0,RGI50-12.01132
1974,726,DJANKUAT,240.0,RGI50-12.01132
1975,726,DJANKUAT,-910.0,RGI50-12.01132
1976,726,DJANKUAT,290.0,RGI50-12.01132
1977,726,DJANKUAT,-370.0,RGI50-12.01132
1978,726,DJANKUAT,440.0,RGI50-12.01132
1979,726,DJANKUAT,-310.0,RGI50-12.01132
1980,726,DJANKUAT,380.0,RGI50-12.01132
1981,726,DJANKUAT,-910.0,RGI50-12.01132
1982,726,DJANKUAT,420.0,RGI50-12.01132
1983,726,DJANKUAT,-970.0,RGI50-12.01132
1984,726,DJANKUAT,210.0,RGI50-12.01132
1985,726,DJANKUAT,-380.0,RGI50-12.01132
1986,726,DJANKUAT,-500.0,RGI50-12.01132
1987,726,DJANKUAT,1540.0,RGI50-12.01132
1988,726,DJANKUAT,520.0,RGI50-12.01132
1989,726,DJANKUAT,40.0,RGI50-12.01132
1990,726,DJANKUAT,340.0,RGI50-12.01132
1991,726,DJANKUAT,-310.0,RGI50-12.01132
1992,726,DJANKUAT,-130.0,RGI50-12.01132
1993,726,DJANKUAT,1100.0,RGI50-12.01132
1994,726,DJANKUAT,-840.0,RGI50-12.01132
1995,726,DJANKUAT,40.0,RGI50-12.01132
1996,726,DJANKUAT,-150.0,RGI50-12.01132
1997,726,DJANKUAT,270.0,RGI50-12.01132
1998,726,DJANKUAT,-1000.0,RGI50-12.01132
1999,726,DJANKUAT,-560.0,RGI50-12.01132
2000,726,DJANKUAT,-1140.0,RGI50-12.01132
2001,726,DJANKUAT,-620.0,RGI50-12.01132
2002,726,DJANKUAT,430.0,RGI50-12.01132
2003,726,DJANKUAT,280.0,RGI50-12.01132
2004,726,DJANKUAT,730.0,RGI50-12.01132
2005,726,DJANKUAT,390.0,RGI50-12.01132
2006,726,DJANKUAT,-800.0,RGI50-12.01132
2007,726,DJANKUAT,-2010.0,RGI50-12.01132
2008,726,DJANKUAT,-410.0,RGI50-12.01132
2009,726,DJANKUAT,-120.0,RGI50-12.01132
2010,726,DJANKUAT,-600.0,RGI50-12.01132
2011,726,DJANKUAT,-680.0,RGI50-12.01132
2012,726,DJANKUAT,-1630.0,RGI50-12.01132
2013,726,DJANKUAT,-450.0,RGI50-12.01132
2014,726,DJANKUAT,-1370.0,RGI50-12.01132
