YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1976,806,VISYACHIY-1-2,-560.0,RGI50-13.08814
1977,806,VISYACHIY-1-2,-610.0,RGI50-13.08814
1978,806,VISYACHIY-1-2,-1080.0,RGI50-13.08814
1979,806,VISYACHIY-1-2,-249.0,RGI50-13.08814
1980,806,VISYACHIY-1-2,-210.0,RGI50-13.08814
1981,806,VISYACHIY-1-2,110.0,RGI50-13.08814
1982,806,VISYACHIY-1-2,-310.0,RGI50-13.08814
1983,806,VISYACHIY-1-2,-290.0,RGI50-13.08814
1984,806,VISYACHIY-1-2,-710.0,RGI50-13.08814
1985,806,VISYACHIY-1-2,-450.0,RGI50-13.08814
1986,806,VISYACHIY-1-2,-430.0,RGI50-13.08814
1987,806,VISYACHIY-1-2,-280.0,RGI50-13.08814
1988,806,VISYACHIY-1-2,-490.0,RGI50-13.08814
1989,806,VISYACHIY-1-2,-390.0,RGI50-13.08814
1990,806,VISYACHIY-1-2,-770.0,RGI50-13.08814
