YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1988,321,AUSTDALSBREEN,-1280.0,RGI50-08.02489
1989,321,AUSTDALSBREEN,1840.0,RGI50-08.02489
1990,321,AUSTDALSBREEN,1200.0,RGI50-08.02489
1991,321,AUSTDALSBREEN,0.0,RGI50-08.02489
1992,321,AUSTDALSBREEN,540.0,RGI50-08.02489
1993,321,AUSTDALSBREEN,910.0,RGI50-08.02489
1994,321,AUSTDALSBREEN,-70.0,RGI50-08.02489
1995,321,AUSTDALSBREEN,620.0,RGI50-08.02489
1996,321,AUSTDALSBREEN,-1070.0,RGI50-08.02489
1997,321,AUSTDALSBREEN,-530.0,RGI50-08.02489
1998,321,AUSTDALSBREEN,190.0,RGI50-08.02489
1999,321,AUSTDALSBREEN,-480.0,RGI50-08.02489
2000,321,AUSTDALSBREEN,1110.0,RGI50-08.02489
2001,321,AUSTDALSBREEN,-1620.0,RGI50-08.02489
2002,321,AUSTDALSBREEN,-2010.0,RGI50-08.02489
2003,321,AUSTDALSBREEN,-2340.0,RGI50-08.02489
2004,321,AUSTDALSBREEN,-960.0,RGI50-08.02489
2005,321,AUSTDALSBREEN,190.0,RGI50-08.02489
2006,321,AUSTDALSBREEN,-2060.0,RGI50-08.02489
2007,321,AUSTDALSBREEN,180.0,RGI50-08.02489
2008,321,AUSTDALSBREEN,-70.0,RGI50-08.02489
2009,321,AUSTDALSBREEN,-700.0,RGI50-08.02489
2010,321,AUSTDALSBREEN,-2000.0,RGI50-08.02489
2011,321,AUSTDALSBREEN,-786.0,RGI50-08.02489
2012,321,AUSTDALSBREEN,1155.0,RGI50-08.02489
2013,321,AUSTDALSBREEN,-985.0,RGI50-08.02489
