YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1994,1667,SANDALEE,-190.0,RGI50-02.00971
1995,1667,SANDALEE,365.0,RGI50-02.00971
1996,1667,SANDALEE,826.0,RGI50-02.00971
1997,1667,SANDALEE,870.0,RGI50-02.00971
1998,1667,SANDALEE,-1100.0,RGI50-02.00971
1999,1667,SANDALEE,1450.0,RGI50-02.00971
2000,1667,SANDALEE,700.0,RGI50-02.00971
2001,1667,SANDALEE,-1000.0,RGI50-02.00971
2002,1667,SANDALEE,752.0,RGI50-02.00971
2003,1667,SANDALEE,-1155.0,RGI50-02.00971
2004,1667,SANDALEE,-1232.0,RGI50-02.00971
2005,1667,SANDALEE,-2293.0,RGI50-02.00971
2006,1667,SANDALEE,-400.0,RGI50-02.00971
2007,1667,SANDALEE,-60.0,RGI50-02.00971
2008,1667,SANDALEE,-140.0,RGI50-02.00971
2009,1667,SANDALEE,-650.0,RGI50-02.00971
2010,1667,SANDALEE,240.0,RGI50-02.00971
2011,1667,SANDALEE,1150.0,RGI50-02.00971
2012,1667,SANDALEE,700.0,RGI50-02.00971
2013,1667,SANDALEE,-290.0,RGI50-02.00971
