YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
2010,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.87812,1347.0,-2169.0,-822.0,,RGI60-11.02072
2011,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.87812,975.0,-3246.0,-2271.0,,RGI60-11.02072
2012,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.87812,1390.0,-2300.0,-910.0,Measurement period,RGI60-11.02072
2013,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.87812,1630.0,-2917.0,-1287.0,,RGI60-11.02072
2014,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.87812,1014.0,-1972.0,-958.0,,RGI60-11.02072
2015,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.5493798,1235.0,-3630.0,-2395.0,,RGI60-11.02072
2016,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.54938,1593.0,-1841.0,-248.0,,RGI60-11.02072
2017,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.4075,1421.0,-3698.0,-2277.0,,RGI60-11.02072
2018,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.21938,2303.0,-4404.0,-2101.0,,RGI60-11.02072
2019,4630,CH,"PLAINE MORTE, GLACIER DE LA ",7.1125,1619.0,-3388.0,-1769.0,,RGI60-11.02072
