YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1992,292,SJ,AUSTRE BROEGGERBREEN,6.12,690.0,-890.0,-100.0,Net balance also reported as -200.,RGI60-07.00504
1993,292,SJ,AUSTRE BROEGGERBREEN,6.12,540.0,-1570.0,-1030.0,,RGI60-07.00504
1994,292,SJ,AUSTRE BROEGGERBREEN,6.12,790.0,-950.0,-160.0,,RGI60-07.00504
1995,292,SJ,AUSTRE BROEGGERBREEN,6.12,489.0,-1130.0,-780.0,Dyurgerov M. (2002): Mass balance versus altitude recalculated by Dyurgerov: Net balance also reported as -641.,RGI60-07.00504
1996,292,SJ,AUSTRE BROEGGERBREEN,,,,-170.0,,RGI60-07.00504
1997,292,SJ,AUSTRE BROEGGERBREEN,,,,-710.0,,RGI60-07.00504
1998,292,SJ,AUSTRE BROEGGERBREEN,,,,-860.0,,RGI60-07.00504
1999,292,SJ,AUSTRE BROEGGERBREEN,,,,-360.0,Data from Glacier Mass Balance Bulletin.,RGI60-07.00504
2000,292,SJ,AUSTRE BROEGGERBREEN,6.12,490.0,-512.0,-22.0,,RGI60-07.00504
2001,292,SJ,AUSTRE BROEGGERBREEN,6.12,602.0,-1078.0,-476.0,,RGI60-07.00504
2002,292,SJ,AUSTRE BROEGGERBREEN,6.12,733.0,-1298.0,-565.0,,RGI60-07.00504
2003,292,SJ,AUSTRE BROEGGERBREEN,6.12,433.0,-1332.0,-899.0,,RGI60-07.00504
2004,292,SJ,AUSTRE BROEGGERBREEN,6.12,488.0,-1631.0,-1142.0,,RGI60-07.00504
2005,292,SJ,AUSTRE BROEGGERBREEN,6.12,454.0,-1435.0,-981.0,,RGI60-07.00504
2006,292,SJ,AUSTRE BROEGGERBREEN,6.12,619.0,-1344.0,-725.0,,RGI60-07.00504
2007,292,SJ,AUSTRE BROEGGERBREEN,6.12,621.0,-1078.0,-457.0,,RGI60-07.00504
2008,292,SJ,AUSTRE BROEGGERBREEN,6.12,719.0,-846.0,-127.0,,RGI60-07.00504
2009,292,SJ,AUSTRE BROEGGERBREEN,,,,-250.0,,RGI60-07.00504
2010,292,SJ,AUSTRE BROEGGERBREEN,,,,-440.0,,RGI60-07.00504
2011,292,SJ,AUSTRE BROEGGERBREEN,6.12,569.0,-1573.0,-1004.0,,RGI60-07.00504
2012,292,SJ,AUSTRE BROEGGERBREEN,6.12,678.0,-853.0,-175.0,,RGI60-07.00504
2013,292,SJ,AUSTRE BROEGGERBREEN,,360.0,-1400.0,-1050.0,,RGI60-07.00504
2014,292,SJ,AUSTRE BROEGGERBREEN,,830.0,-810.0,10.0,,RGI60-07.00504
2015,292,SJ,AUSTRE BROEGGERBREEN,,640.0,-1240.0,-610.0,,RGI60-07.00504
2016,292,SJ,AUSTRE BROEGGERBREEN,,380.0,-1830.0,-1450.0,,RGI60-07.00504
2017,292,SJ,AUSTRE BROEGGERBREEN,,550.0,-1070.0,-790.0,,RGI60-07.00504
2018,292,SJ,AUSTRE BROEGGERBREEN,,,,-880.0,,RGI60-07.00504
2019,292,SJ,AUSTRE BROEGGERBREEN,,,,-710.0,,RGI60-07.00504
2020,292,SJ,AUSTRE BROEGGERBREEN,,,,-1740.0,preliminary value.,RGI60-07.00504
