YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1977,3913,SJ,LONGYEARBREEN,,,,-420.0,
1978,3913,SJ,LONGYEARBREEN,,,,-730.0,
1979,3913,SJ,LONGYEARBREEN,,,,-1230.0,
1980,3913,SJ,LONGYEARBREEN,,,,-690.0,
1981,3913,SJ,LONGYEARBREEN,,,,-330.0,
1982,3913,SJ,LONGYEARBREEN,,,,120.0,
