YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1976,1344,ECHAURREN NORTE,-920.0,RGI50-17.13957
1977,1344,ECHAURREN NORTE,-1300.0,RGI50-17.13957
1978,1344,ECHAURREN NORTE,180.0,RGI50-17.13957
1979,1344,ECHAURREN NORTE,670.0,RGI50-17.13957
1980,1344,ECHAURREN NORTE,300.0,RGI50-17.13957
1981,1344,ECHAURREN NORTE,360.0,RGI50-17.13957
1982,1344,ECHAURREN NORTE,-2420.0,RGI50-17.13957
1983,1344,ECHAURREN NORTE,3700.0,RGI50-17.13957
1984,1344,ECHAURREN NORTE,-1240.0,RGI50-17.13957
1985,1344,ECHAURREN NORTE,340.0,RGI50-17.13957
1986,1344,ECHAURREN NORTE,-1700.0,RGI50-17.13957
1987,1344,ECHAURREN NORTE,950.0,RGI50-17.13957
1988,1344,ECHAURREN NORTE,2300.0,RGI50-17.13957
1989,1344,ECHAURREN NORTE,-1260.0,RGI50-17.13957
1990,1344,ECHAURREN NORTE,-1300.0,RGI50-17.13957
1991,1344,ECHAURREN NORTE,-860.0,RGI50-17.13957
1992,1344,ECHAURREN NORTE,1740.0,RGI50-17.13957
1993,1344,ECHAURREN NORTE,-290.0,RGI50-17.13957
1994,1344,ECHAURREN NORTE,-1860.0,RGI50-17.13957
1995,1344,ECHAURREN NORTE,-950.0,RGI50-17.13957
1996,1344,ECHAURREN NORTE,-1180.0,RGI50-17.13957
1997,1344,ECHAURREN NORTE,-2530.0,RGI50-17.13957
1998,1344,ECHAURREN NORTE,2400.0,RGI50-17.13957
1999,1344,ECHAURREN NORTE,-4280.0,RGI50-17.13957
2000,1344,ECHAURREN NORTE,-750.0,RGI50-17.13957
2001,1344,ECHAURREN NORTE,1790.0,RGI50-17.13957
2002,1344,ECHAURREN NORTE,-220.0,RGI50-17.13957
2003,1344,ECHAURREN NORTE,1900.0,RGI50-17.13957
2004,1344,ECHAURREN NORTE,-550.0,RGI50-17.13957
2005,1344,ECHAURREN NORTE,-780.0,RGI50-17.13957
2006,1344,ECHAURREN NORTE,480.0,RGI50-17.13957
2007,1344,ECHAURREN NORTE,-130.0,RGI50-17.13957
2008,1344,ECHAURREN NORTE,-540.0,RGI50-17.13957
2009,1344,ECHAURREN NORTE,80.0,RGI50-17.13957
2010,1344,ECHAURREN NORTE,-2110.0,RGI50-17.13957
2011,1344,ECHAURREN NORTE,-1270.0,RGI50-17.13957
2012,1344,ECHAURREN NORTE,-2380.0,RGI50-17.13957
2013,1344,ECHAURREN NORTE,-1030.0,RGI50-17.13957
2014,1344,ECHAURREN NORTE,-940.0,RGI50-17.13957
