YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1958,729,OBRUCHEV,-500.0,RGI50-10.05085
1959,729,OBRUCHEV,-550.0,RGI50-10.05085
1960,729,OBRUCHEV,-500.0,RGI50-10.05085
1961,729,OBRUCHEV,-210.0,RGI50-10.05085
1962,729,OBRUCHEV,-150.0,RGI50-10.05085
1963,729,OBRUCHEV,-730.0,RGI50-10.05085
1964,729,OBRUCHEV,-1300.0,RGI50-10.05085
1965,729,OBRUCHEV,-360.0,RGI50-10.05085
1966,729,OBRUCHEV,280.0,RGI50-10.05085
1967,729,OBRUCHEV,200.0,RGI50-10.05085
1968,729,OBRUCHEV,1810.0,RGI50-10.05085
1969,729,OBRUCHEV,-550.0,RGI50-10.05085
1970,729,OBRUCHEV,340.0,RGI50-10.05085
1971,729,OBRUCHEV,-210.0,RGI50-10.05085
1972,729,OBRUCHEV,850.0,RGI50-10.05085
1973,729,OBRUCHEV,180.0,RGI50-10.05085
1974,729,OBRUCHEV,-680.0,RGI50-10.05085
1975,729,OBRUCHEV,170.0,RGI50-10.05085
1976,729,OBRUCHEV,-1350.0,RGI50-10.05085
1977,729,OBRUCHEV,-1640.0,RGI50-10.05085
1978,729,OBRUCHEV,1560.0,RGI50-10.05085
1979,729,OBRUCHEV,-10.0,RGI50-10.05085
1980,729,OBRUCHEV,1070.0,RGI50-10.05085
1981,729,OBRUCHEV,-940.0,RGI50-10.05085
