YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1995,352,FR,GEBROULAZ,,,,500.0,,RGI50-11.03432
1996,352,FR,GEBROULAZ,,,,-500.0,,RGI50-11.03432
1997,352,FR,GEBROULAZ,,,,-210.0,,RGI50-11.03432
1998,352,FR,GEBROULAZ,,,,-1540.0,,RGI50-11.03432
1999,352,FR,GEBROULAZ,,,,-290.0,,RGI50-11.03432
2000,352,FR,GEBROULAZ,,,,-170.0,,RGI50-11.03432
2001,352,FR,GEBROULAZ,,,,460.0,,RGI50-11.03432
2002,352,FR,GEBROULAZ,,,,-400.0,,RGI50-11.03432
2003,352,FR,GEBROULAZ,,,,-1650.0,,RGI50-11.03432
2004,352,FR,GEBROULAZ,,,,-790.0,,RGI50-11.03432
2005,352,FR,GEBROULAZ,,,,-1510.0,,RGI50-11.03432
2006,352,FR,GEBROULAZ,,,,-1000.0,,RGI50-11.03432
2007,352,FR,GEBROULAZ,,,,-910.0,,RGI50-11.03432
2008,352,FR,GEBROULAZ,,,,-1050.0,,RGI50-11.03432
2009,352,FR,GEBROULAZ,,,,-1970.0,,RGI50-11.03432
2010,352,FR,GEBROULAZ,,,,-340.0,,RGI50-11.03432
2011,352,FR,GEBROULAZ,,,,-1400.0,,RGI50-11.03432
2012,352,FR,GEBROULAZ,,,,-1500.0,,RGI50-11.03432
2013,352,FR,GEBROULAZ,,,,-350.0,,RGI50-11.03432
2014,352,FR,GEBROULAZ,,,,-270.0,,RGI50-11.03432
2015,352,FR,GEBROULAZ,,,,-2080.0,,RGI50-11.03432
2016,352,FR,GEBROULAZ,,,,-410.0,,RGI50-11.03432
2017,352,FR,GEBROULAZ,,,,-1180.0,,RGI50-11.03432
2018,352,FR,GEBROULAZ,,,,-1240.0,,RGI50-11.03432
2019,352,FR,GEBROULAZ,,,,-1660.0,,RGI50-11.03432
