YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1942,330,KARSOJIETNA,-750.0,RGI50-08.00016
1943,330,KARSOJIETNA,-150.0,RGI50-08.00016
1944,330,KARSOJIETNA,-40.0,RGI50-08.00016
1946,330,KARSOJIETNA,-400.0,RGI50-08.00016
1948,330,KARSOJIETNA,240.0,RGI50-08.00016
1982,330,KARSOJIETNA,330.0,RGI50-08.00016
1983,330,KARSOJIETNA,340.0,RGI50-08.00016
1990,330,KARSOJIETNA,350.0,RGI50-08.00016
1991,330,KARSOJIETNA,70.0,RGI50-08.00016
1992,330,KARSOJIETNA,870.0,RGI50-08.00016
1993,330,KARSOJIETNA,970.0,RGI50-08.00016
