YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1988,1511,URUMQI GLACIER NO. 1 E-BRANCH,-646.0,RGI50-13.45335
1989,1511,URUMQI GLACIER NO. 1 E-BRANCH,99.0,RGI50-13.45335
1990,1511,URUMQI GLACIER NO. 1 E-BRANCH,18.0,RGI50-13.45335
1991,1511,URUMQI GLACIER NO. 1 E-BRANCH,-677.0,RGI50-13.45335
1992,1511,URUMQI GLACIER NO. 1 E-BRANCH,90.0,RGI50-13.45335
1993,1511,URUMQI GLACIER NO. 1 E-BRANCH,-34.0,RGI50-13.45335
1994,1511,URUMQI GLACIER NO. 1 E-BRANCH,-384.0,RGI50-13.45335
1995,1511,URUMQI GLACIER NO. 1 E-BRANCH,-225.0,RGI50-13.45335
1996,1511,URUMQI GLACIER NO. 1 E-BRANCH,46.0,RGI50-13.45335
1997,1511,URUMQI GLACIER NO. 1 E-BRANCH,-773.0,RGI50-13.45335
1998,1511,URUMQI GLACIER NO. 1 E-BRANCH,-826.0,RGI50-13.45335
1999,1511,URUMQI GLACIER NO. 1 E-BRANCH,-825.0,RGI50-13.45335
2000,1511,URUMQI GLACIER NO. 1 E-BRANCH,-379.0,RGI50-13.45335
2004,1511,URUMQI GLACIER NO. 1 E-BRANCH,-706.0,RGI50-13.45335
2005,1511,URUMQI GLACIER NO. 1 E-BRANCH,-480.0,RGI50-13.45335
2006,1511,URUMQI GLACIER NO. 1 E-BRANCH,-920.0,RGI50-13.45335
2007,1511,URUMQI GLACIER NO. 1 E-BRANCH,-696.0,RGI50-13.45335
2008,1511,URUMQI GLACIER NO. 1 E-BRANCH,-1046.0,RGI50-13.45335
2009,1511,URUMQI GLACIER NO. 1 E-BRANCH,-57.0,RGI50-13.45335
2010,1511,URUMQI GLACIER NO. 1 E-BRANCH,-1441.0,RGI50-13.45335
2011,1511,URUMQI GLACIER NO. 1 E-BRANCH,-1103.0,RGI50-13.45335
2012,1511,URUMQI GLACIER NO. 1 E-BRANCH,-810.0,RGI50-13.45335
2013,1511,URUMQI GLACIER NO. 1 E-BRANCH,-658.0,RGI50-13.45335
