YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1962,299,GRAASUBREEN,770.0,RGI50-08.01707
1963,299,GRAASUBREEN,-710.0,RGI50-08.01707
1964,299,GRAASUBREEN,-320.0,RGI50-08.01707
1965,299,GRAASUBREEN,410.0,RGI50-08.01707
1966,299,GRAASUBREEN,-290.0,RGI50-08.01707
1967,299,GRAASUBREEN,710.0,RGI50-08.01707
1968,299,GRAASUBREEN,-80.0,RGI50-08.01707
1969,299,GRAASUBREEN,-1300.0,RGI50-08.01707
1970,299,GRAASUBREEN,-660.0,RGI50-08.01707
1971,299,GRAASUBREEN,-470.0,RGI50-08.01707
1972,299,GRAASUBREEN,-640.0,RGI50-08.01707
1973,299,GRAASUBREEN,-890.0,RGI50-08.01707
1974,299,GRAASUBREEN,340.0,RGI50-08.01707
1975,299,GRAASUBREEN,-950.0,RGI50-08.01707
1976,299,GRAASUBREEN,-1000.0,RGI50-08.01707
1977,299,GRAASUBREEN,-390.0,RGI50-08.01707
1978,299,GRAASUBREEN,-220.0,RGI50-08.01707
1979,299,GRAASUBREEN,40.0,RGI50-08.01707
1980,299,GRAASUBREEN,-890.0,RGI50-08.01707
1981,299,GRAASUBREEN,-190.0,RGI50-08.01707
1982,299,GRAASUBREEN,-510.0,RGI50-08.01707
1983,299,GRAASUBREEN,-50.0,RGI50-08.01707
1984,299,GRAASUBREEN,-370.0,RGI50-08.01707
1985,299,GRAASUBREEN,0.0,RGI50-08.01707
1986,299,GRAASUBREEN,-760.0,RGI50-08.01707
1987,299,GRAASUBREEN,720.0,RGI50-08.01707
1988,299,GRAASUBREEN,-580.0,RGI50-08.01707
1989,299,GRAASUBREEN,450.0,RGI50-08.01707
1990,299,GRAASUBREEN,730.0,RGI50-08.01707
1991,299,GRAASUBREEN,-520.0,RGI50-08.01707
1992,299,GRAASUBREEN,-100.0,RGI50-08.01707
1993,299,GRAASUBREEN,420.0,RGI50-08.01707
1994,299,GRAASUBREEN,0.0,RGI50-08.01707
1995,299,GRAASUBREEN,-110.0,RGI50-08.01707
1996,299,GRAASUBREEN,-450.0,RGI50-08.01707
1997,299,GRAASUBREEN,-1690.0,RGI50-08.01707
1998,299,GRAASUBREEN,110.0,RGI50-08.01707
1999,299,GRAASUBREEN,-390.0,RGI50-08.01707
2000,299,GRAASUBREEN,-50.0,RGI50-08.01707
2001,299,GRAASUBREEN,24.0,RGI50-08.01707
2002,299,GRAASUBREEN,-1415.0,RGI50-08.01707
2003,299,GRAASUBREEN,-1394.0,RGI50-08.01707
2004,299,GRAASUBREEN,-492.0,RGI50-08.01707
2005,299,GRAASUBREEN,-493.0,RGI50-08.01707
2006,299,GRAASUBREEN,-2080.0,RGI50-08.01707
2007,299,GRAASUBREEN,-710.0,RGI50-08.01707
2008,299,GRAASUBREEN,90.0,RGI50-08.01707
2009,299,GRAASUBREEN,-280.0,RGI50-08.01707
2010,299,GRAASUBREEN,-1060.0,RGI50-08.01707
2011,299,GRAASUBREEN,-1126.0,RGI50-08.01707
2012,299,GRAASUBREEN,-262.0,RGI50-08.01707
2013,299,GRAASUBREEN,-800.0,RGI50-08.01707
2014,299,GRAASUBREEN,-1130.0,RGI50-08.01707
