YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1953,205,SOUTH CASCADE,-600.0,RGI50-02.00941
1955,205,SOUTH CASCADE,300.0,RGI50-02.00941
1956,205,SOUTH CASCADE,200.0,RGI50-02.00941
1957,205,SOUTH CASCADE,-200.0,RGI50-02.00941
1958,205,SOUTH CASCADE,-3300.0,RGI50-02.00941
1959,205,SOUTH CASCADE,700.0,RGI50-02.00941
1960,205,SOUTH CASCADE,-500.0,RGI50-02.00941
1961,205,SOUTH CASCADE,-1100.0,RGI50-02.00941
1962,205,SOUTH CASCADE,200.0,RGI50-02.00941
1963,205,SOUTH CASCADE,-1300.0,RGI50-02.00941
1964,205,SOUTH CASCADE,1200.0,RGI50-02.00941
1965,205,SOUTH CASCADE,-170.0,RGI50-02.00941
1966,205,SOUTH CASCADE,-1030.0,RGI50-02.00941
1967,205,SOUTH CASCADE,-630.0,RGI50-02.00941
1968,205,SOUTH CASCADE,10.0,RGI50-02.00941
1969,205,SOUTH CASCADE,-730.0,RGI50-02.00941
1970,205,SOUTH CASCADE,-1200.0,RGI50-02.00941
1971,205,SOUTH CASCADE,600.0,RGI50-02.00941
1972,205,SOUTH CASCADE,1430.0,RGI50-02.00941
1973,205,SOUTH CASCADE,-1040.0,RGI50-02.00941
1974,205,SOUTH CASCADE,1020.0,RGI50-02.00941
1975,205,SOUTH CASCADE,-50.0,RGI50-02.00941
1976,205,SOUTH CASCADE,950.0,RGI50-02.00941
1977,205,SOUTH CASCADE,-1300.0,RGI50-02.00941
1978,205,SOUTH CASCADE,-380.0,RGI50-02.00941
1979,205,SOUTH CASCADE,-1560.0,RGI50-02.00941
1980,205,SOUTH CASCADE,-1020.0,RGI50-02.00941
1981,205,SOUTH CASCADE,-840.0,RGI50-02.00941
1982,205,SOUTH CASCADE,80.0,RGI50-02.00941
1983,205,SOUTH CASCADE,-770.0,RGI50-02.00941
1984,205,SOUTH CASCADE,120.0,RGI50-02.00941
1985,205,SOUTH CASCADE,-1200.0,RGI50-02.00941
1986,205,SOUTH CASCADE,-610.0,RGI50-02.00941
1987,205,SOUTH CASCADE,-2060.0,RGI50-02.00941
1988,205,SOUTH CASCADE,-1340.0,RGI50-02.00941
1989,205,SOUTH CASCADE,-910.0,RGI50-02.00941
1990,205,SOUTH CASCADE,-110.0,RGI50-02.00941
1991,205,SOUTH CASCADE,70.0,RGI50-02.00941
1992,205,SOUTH CASCADE,-2010.0,RGI50-02.00941
1993,205,SOUTH CASCADE,-1230.0,RGI50-02.00941
1994,205,SOUTH CASCADE,-1600.0,RGI50-02.00941
1995,205,SOUTH CASCADE,-690.0,RGI50-02.00941
1996,205,SOUTH CASCADE,100.0,RGI50-02.00941
1997,205,SOUTH CASCADE,630.0,RGI50-02.00941
1998,205,SOUTH CASCADE,-1860.0,RGI50-02.00941
1999,205,SOUTH CASCADE,1020.0,RGI50-02.00941
2000,205,SOUTH CASCADE,380.0,RGI50-02.00941
2001,205,SOUTH CASCADE,-1570.0,RGI50-02.00941
2002,205,SOUTH CASCADE,550.0,RGI50-02.00941
2003,205,SOUTH CASCADE,-2100.0,RGI50-02.00941
2004,205,SOUTH CASCADE,-1650.0,RGI50-02.00941
2005,205,SOUTH CASCADE,-2450.0,RGI50-02.00941
2006,205,SOUTH CASCADE,-1580.0,RGI50-02.00941
2007,205,SOUTH CASCADE,-200.0,RGI50-02.00941
2008,205,SOUTH CASCADE,-290.0,RGI50-02.00941
2009,205,SOUTH CASCADE,-1860.0,RGI50-02.00941
2010,205,SOUTH CASCADE,-810.0,RGI50-02.00941
2011,205,SOUTH CASCADE,1210.0,RGI50-02.00941
2012,205,SOUTH CASCADE,190.0,RGI50-02.00941
