YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1946,124,TAKU,-40.0,RGI50-01.01390
1947,124,TAKU,360.0,RGI50-01.01390
1948,124,TAKU,510.0,RGI50-01.01390
1949,124,TAKU,930.0,RGI50-01.01390
1950,124,TAKU,-180.0,RGI50-01.01390
1951,124,TAKU,-340.0,RGI50-01.01390
1952,124,TAKU,160.0,RGI50-01.01390
1953,124,TAKU,-150.0,RGI50-01.01390
1954,124,TAKU,-70.0,RGI50-01.01390
1955,124,TAKU,970.0,RGI50-01.01390
1956,124,TAKU,-130.0,RGI50-01.01390
1957,124,TAKU,-40.0,RGI50-01.01390
1958,124,TAKU,210.0,RGI50-01.01390
1959,124,TAKU,350.0,RGI50-01.01390
1960,124,TAKU,160.0,RGI50-01.01390
1961,124,TAKU,480.0,RGI50-01.01390
1962,124,TAKU,390.0,RGI50-01.01390
1963,124,TAKU,570.0,RGI50-01.01390
1964,124,TAKU,1130.0,RGI50-01.01390
1965,124,TAKU,790.0,RGI50-01.01390
1966,124,TAKU,80.0,RGI50-01.01390
1967,124,TAKU,250.0,RGI50-01.01390
1968,124,TAKU,460.0,RGI50-01.01390
1969,124,TAKU,1170.0,RGI50-01.01390
1970,124,TAKU,760.0,RGI50-01.01390
1971,124,TAKU,630.0,RGI50-01.01390
1972,124,TAKU,420.0,RGI50-01.01390
1973,124,TAKU,520.0,RGI50-01.01390
1974,124,TAKU,580.0,RGI50-01.01390
1975,124,TAKU,850.0,RGI50-01.01390
1976,124,TAKU,660.0,RGI50-01.01390
1977,124,TAKU,470.0,RGI50-01.01390
1978,124,TAKU,310.0,RGI50-01.01390
1979,124,TAKU,140.0,RGI50-01.01390
1980,124,TAKU,540.0,RGI50-01.01390
1981,124,TAKU,120.0,RGI50-01.01390
1982,124,TAKU,150.0,RGI50-01.01390
1983,124,TAKU,-420.0,RGI50-01.01390
1984,124,TAKU,640.0,RGI50-01.01390
1985,124,TAKU,1400.0,RGI50-01.01390
1986,124,TAKU,1200.0,RGI50-01.01390
1987,124,TAKU,390.0,RGI50-01.01390
1988,124,TAKU,600.0,RGI50-01.01390
1989,124,TAKU,-810.0,RGI50-01.01390
1990,124,TAKU,-450.0,RGI50-01.01390
1991,124,TAKU,380.0,RGI50-01.01390
1992,124,TAKU,170.0,RGI50-01.01390
1993,124,TAKU,-40.0,RGI50-01.01390
1994,124,TAKU,90.0,RGI50-01.01390
1995,124,TAKU,-760.0,RGI50-01.01390
1996,124,TAKU,-960.0,RGI50-01.01390
1997,124,TAKU,-1340.0,RGI50-01.01390
1998,124,TAKU,-980.0,RGI50-01.01390
1999,124,TAKU,400.0,RGI50-01.01390
2000,124,TAKU,1030.0,RGI50-01.01390
2001,124,TAKU,880.0,RGI50-01.01390
2002,124,TAKU,450.0,RGI50-01.01390
2003,124,TAKU,-900.0,RGI50-01.01390
2004,124,TAKU,-230.0,RGI50-01.01390
2005,124,TAKU,20.0,RGI50-01.01390
2006,124,TAKU,230.0,RGI50-01.01390
2007,124,TAKU,480.0,RGI50-01.01390
2008,124,TAKU,950.0,RGI50-01.01390
2009,124,TAKU,-310.0,RGI50-01.01390
2010,124,TAKU,-120.0,RGI50-01.01390
2011,124,TAKU,-550.0,RGI50-01.01390
2012,124,TAKU,1040.0,RGI50-01.01390
2013,124,TAKU,-180.0,RGI50-01.01390
