YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1977,794,RU,LEVIY AKTRU,,1240.0,-1000.0,240.0,,RGI50-10.01737
1978,794,RU,LEVIY AKTRU,,820.0,-1190.0,-370.0,,RGI50-10.01737
1979,794,RU,LEVIY AKTRU,,890.0,-1520.0,-630.0,,RGI50-10.01737
1980,794,RU,LEVIY AKTRU,,1070.0,-1090.0,-20.0,,RGI50-10.01737
1981,794,RU,LEVIY AKTRU,6.24,850.0,-1170.0,-320.0,,RGI50-10.01737
1982,794,RU,LEVIY AKTRU,6.24,810.0,-1220.0,-410.0,,RGI50-10.01737
1983,794,RU,LEVIY AKTRU,6.24,1060.0,-730.0,280.0,,RGI50-10.01737
1984,794,RU,LEVIY AKTRU,6.24,1140.0,-820.0,320.0,,RGI50-10.01737
1985,794,RU,LEVIY AKTRU,6.24,1050.0,-900.0,150.0,,RGI50-10.01737
1986,794,RU,LEVIY AKTRU,6.24,930.0,-870.0,60.0,,RGI50-10.01737
1987,794,RU,LEVIY AKTRU,6.24,920.0,-720.0,200.0,,RGI50-10.01737
1988,794,RU,LEVIY AKTRU,6.24,1070.0,-700.0,370.0,,RGI50-10.01737
1989,794,RU,LEVIY AKTRU,6.24,980.0,-950.0,30.0,,RGI50-10.01737
1990,794,RU,LEVIY AKTRU,6.24,,,50.0,,RGI50-10.01737
1991,794,RU,LEVIY AKTRU,5.95,510.0,-990.0,-480.0,"Mass balance vs Altitude recalculated by Dyurgerov, M. (2002): Area 5.95, bn -417, bw 504, bs -922.",RGI50-10.01737
1992,794,RU,LEVIY AKTRU,5.95,530.0,-720.0,-190.0,,RGI50-10.01737
1993,794,RU,LEVIY AKTRU,5.95,820.0,-580.0,240.0,,RGI50-10.01737
1994,794,RU,LEVIY AKTRU,5.95,630.0,-990.0,-360.0,,RGI50-10.01737
1995,794,RU,LEVIY AKTRU,5.95,910.0,-940.0,-30.0,"Mass balance vs Altitude recalculated by Dyurgerov, M. (2002): Area 5.95, bn 20, bw 950, bs -930.",RGI50-10.01737
1996,794,RU,LEVIY AKTRU,5.95,530.0,-700.0,-170.0,,RGI50-10.01737
1997,794,RU,LEVIY AKTRU,5.95,650.0,-800.0,-150.0,,RGI50-10.01737
1998,794,RU,LEVIY AKTRU,5.95,520.0,-1640.0,-1120.0,,RGI50-10.01737
1999,794,RU,LEVIY AKTRU,5.95,620.0,-760.0,-140.0,,RGI50-10.01737
2000,794,RU,LEVIY AKTRU,5.95,660.0,-950.0,-290.0,,RGI50-10.01737
2001,794,RU,LEVIY AKTRU,,,,-240.0,,RGI50-10.01737
2002,794,RU,LEVIY AKTRU,,,,-370.0,,RGI50-10.01737
2003,794,RU,LEVIY AKTRU,,,,-400.0,,RGI50-10.01737
2004,794,RU,LEVIY AKTRU,,,,-260.0,,RGI50-10.01737
2005,794,RU,LEVIY AKTRU,,,,40.0,,RGI50-10.01737
2006,794,RU,LEVIY AKTRU,,,,-190.0,,RGI50-10.01737
2007,794,RU,LEVIY AKTRU,,,,-320.0,,RGI50-10.01737
2008,794,RU,LEVIY AKTRU,,,,-810.0,,RGI50-10.01737
2009,794,RU,LEVIY AKTRU,,,,470.0,,RGI50-10.01737
2010,794,RU,LEVIY AKTRU,,,,210.0,,RGI50-10.01737
2011,794,RU,LEVIY AKTRU,,,,-480.0,,RGI50-10.01737
2012,794,RU,LEVIY AKTRU,,,,-1020.0,,RGI50-10.01737
