YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1957,811,MANSHUK MAMETOVA,100.0,RGI50-13.08534
1958,811,MANSHUK MAMETOVA,380.0,RGI50-13.08534
1959,811,MANSHUK MAMETOVA,-110.0,RGI50-13.08534
1960,811,MANSHUK MAMETOVA,180.0,RGI50-13.08534
1961,811,MANSHUK MAMETOVA,-110.0,RGI50-13.08534
1962,811,MANSHUK MAMETOVA,-150.0,RGI50-13.08534
1963,811,MANSHUK MAMETOVA,200.0,RGI50-13.08534
1964,811,MANSHUK MAMETOVA,410.0,RGI50-13.08534
1976,811,MANSHUK MAMETOVA,-250.0,RGI50-13.08534
1977,811,MANSHUK MAMETOVA,-770.0,RGI50-13.08534
1978,811,MANSHUK MAMETOVA,-2350.0,RGI50-13.08534
1979,811,MANSHUK MAMETOVA,-486.0,RGI50-13.08534
1980,811,MANSHUK MAMETOVA,-730.0,RGI50-13.08534
1981,811,MANSHUK MAMETOVA,80.0,RGI50-13.08534
1982,811,MANSHUK MAMETOVA,-660.0,RGI50-13.08534
1983,811,MANSHUK MAMETOVA,-550.0,RGI50-13.08534
1984,811,MANSHUK MAMETOVA,-149.0,RGI50-13.08534
1985,811,MANSHUK MAMETOVA,-550.0,RGI50-13.08534
1986,811,MANSHUK MAMETOVA,-510.0,RGI50-13.08534
1987,811,MANSHUK MAMETOVA,-270.0,RGI50-13.08534
1988,811,MANSHUK MAMETOVA,-630.0,RGI50-13.08534
1989,811,MANSHUK MAMETOVA,-430.0,RGI50-13.08534
1990,811,MANSHUK MAMETOVA,-1100.0,RGI50-13.08534
