YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1960,704,RU,TSEYA,,,,60.0,,RGI50-12.01302
1961,704,RU,TSEYA,,,,-630.0,,RGI50-12.01302
1962,704,RU,TSEYA,,,,-390.0,,RGI50-12.01302
1963,704,RU,TSEYA,,,,1150.0,,RGI50-12.01302
1964,704,RU,TSEYA,,,,-40.0,,RGI50-12.01302
1965,704,RU,TSEYA,,,,-250.0,,RGI50-12.01302
1966,704,RU,TSEYA,,,,40.0,,RGI50-12.01302
1967,704,RU,TSEYA,,,,1410.0,,RGI50-12.01302
1968,704,RU,TSEYA,,,,-200.0,,RGI50-12.01302
1969,704,RU,TSEYA,,,,-500.0,,RGI50-12.01302
1970,704,RU,TSEYA,,,,360.0,,RGI50-12.01302
