YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1985,1047,IN,DUNAGIRI,,,,-760.0,
1986,1047,IN,DUNAGIRI,2.56,,,-945.0,
1987,1047,IN,DUNAGIRI,2.56,,,-1038.0,
1988,1047,IN,DUNAGIRI,2.56,,,-1289.0,
1989,1047,IN,DUNAGIRI,2.56,,,-976.0,
1990,1047,IN,DUNAGIRI,2.56,,,-1235.0,
