YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1966,44,SENTINEL,150.0,RGI50-02.01779
1967,44,SENTINEL,-180.0,RGI50-02.01779
1968,44,SENTINEL,380.0,RGI50-02.01779
1969,44,SENTINEL,120.0,RGI50-02.01779
1970,44,SENTINEL,-1300.0,RGI50-02.01779
1971,44,SENTINEL,570.0,RGI50-02.01779
1972,44,SENTINEL,240.0,RGI50-02.01779
1973,44,SENTINEL,780.0,RGI50-02.01779
1974,44,SENTINEL,2110.0,RGI50-02.01779
1976,44,SENTINEL,1470.0,RGI50-02.01779
1977,44,SENTINEL,-1329.0,RGI50-02.01779
1978,44,SENTINEL,363.0,RGI50-02.01779
1979,44,SENTINEL,-1740.0,RGI50-02.01779
1980,44,SENTINEL,272.0,RGI50-02.01779
1981,44,SENTINEL,170.0,RGI50-02.01779
1982,44,SENTINEL,860.0,RGI50-02.01779
1983,44,SENTINEL,1200.0,RGI50-02.01779
1984,44,SENTINEL,850.0,RGI50-02.01779
1985,44,SENTINEL,-840.0,RGI50-02.01779
1986,44,SENTINEL,-372.0,RGI50-02.01779
1987,44,SENTINEL,98.0,RGI50-02.01779
1988,44,SENTINEL,367.0,RGI50-02.01779
1989,44,SENTINEL,-882.0,RGI50-02.01779
