YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1970,3488,NO,CHARLES RABOT BREEN,,,,-1900.0,
1971,3488,NO,CHARLES RABOT BREEN,,,,470.0,
1972,3488,NO,CHARLES RABOT BREEN,,,,-1040.0,
1973,3488,NO,CHARLES RABOT BREEN,,,,1440.0,
