YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1995,1624,EC,ANTIZANA15ALPHA,0.35,,,-1831.0,BA updated in 2019.,RGI50-16.01339
1996,1624,EC,ANTIZANA15ALPHA,0.36,,,-342.0,BA updated in 2019.,RGI50-16.01339
1997,1624,EC,ANTIZANA15ALPHA,0.35,,,-639.0,BA updated in 2019.,RGI50-16.01339
1998,1624,EC,ANTIZANA15ALPHA,0.34,,,-912.0,BA updated in 2019.,RGI50-16.01339
1999,1624,EC,ANTIZANA15ALPHA,0.33,,,510.0,BA updated in 2019.,RGI50-16.01339
2000,1624,EC,ANTIZANA15ALPHA,0.348,,,378.0,BA updated in 2019.,RGI50-16.01339
2001,1624,EC,ANTIZANA15ALPHA,0.34,,,-598.0,BA updated in 2019.,RGI50-16.01339
2002,1624,EC,ANTIZANA15ALPHA,0.313,,,-1038.0,BA updated in 2019.,RGI50-16.01339
2003,1624,EC,ANTIZANA15ALPHA,0.303,,,-1366.0,BA updated in 2019.,RGI50-16.01339
2004,1624,EC,ANTIZANA15ALPHA,0.298,,,-604.0,BA updated in 2019.,RGI50-16.01339
2005,1624,EC,ANTIZANA15ALPHA,0.294,,,-1216.0,BA updated in 2019.,RGI50-16.01339
2006,1624,EC,ANTIZANA15ALPHA,0.292,,,-203.0,BA updated in 2019.,RGI50-16.01339
2007,1624,EC,ANTIZANA15ALPHA,0.286,,,-904.0,BA updated in 2019.,RGI50-16.01339
2008,1624,EC,ANTIZANA15ALPHA,0.2879892,,,337.0,BA updated in 2019.,RGI50-16.01339
2009,1624,EC,ANTIZANA15ALPHA,0.29159619999999997,,,-828.0,BA updated in 2019.,RGI50-16.01339
2010,1624,EC,ANTIZANA15ALPHA,0.2931132,,,-938.0,BA updated in 2019.,RGI50-16.01339
2011,1624,EC,ANTIZANA15ALPHA,,,,163.0,BA updated in 2019.,RGI50-16.01339
2012,1624,EC,ANTIZANA15ALPHA,,,,-420.0,BA updated in 2019.,RGI50-16.01339
2013,1624,EC,ANTIZANA15ALPHA,,,,-450.0,BA updated in 2019.,RGI50-16.01339
2014,1624,EC,ANTIZANA15ALPHA,0.2955,,,-267.0,BA updated in 2019.,RGI50-16.01339
2015,1624,EC,ANTIZANA15ALPHA,,,,-305.0,BA updated in 2019.,RGI50-16.01339
2016,1624,EC,ANTIZANA15ALPHA,0.28784899999999997,,,-257.0,Calculated from submitted values.,RGI50-16.01339
2017,1624,EC,ANTIZANA15ALPHA,0.289005,,,-379.0,Calculated from submitted values.,RGI50-16.01339
2018,1624,EC,ANTIZANA15ALPHA,,,,-258.0,preliminary value.,RGI50-16.01339
