YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1995,2307,WALDEMARBREEN,-322.0,RGI50-07.00492
1996,2307,WALDEMARBREEN,22.0,RGI50-07.00492
1997,2307,WALDEMARBREEN,-390.0,RGI50-07.00492
1998,2307,WALDEMARBREEN,-798.0,RGI50-07.00492
1999,2307,WALDEMARBREEN,-684.0,RGI50-07.00492
2000,2307,WALDEMARBREEN,-319.0,RGI50-07.00492
2001,2307,WALDEMARBREEN,-767.0,RGI50-07.00492
2002,2307,WALDEMARBREEN,-514.0,RGI50-07.00492
2003,2307,WALDEMARBREEN,-727.0,RGI50-07.00492
2004,2307,WALDEMARBREEN,-641.0,RGI50-07.00492
2005,2307,WALDEMARBREEN,-722.0,RGI50-07.00492
2006,2307,WALDEMARBREEN,-747.0,RGI50-07.00492
2007,2307,WALDEMARBREEN,-771.0,RGI50-07.00492
2008,2307,WALDEMARBREEN,-322.0,RGI50-07.00492
2009,2307,WALDEMARBREEN,-649.0,RGI50-07.00492
2010,2307,WALDEMARBREEN,-577.0,RGI50-07.00492
2011,2307,WALDEMARBREEN,-1239.0,RGI50-07.00492
2012,2307,WALDEMARBREEN,-885.0,RGI50-07.00492
2013,2307,WALDEMARBREEN,-1637.0,RGI50-07.00492
