YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1963,2296,REMBESDALSKAAKA,-1400.0,RGI50-08.01501
1964,2296,REMBESDALSKAAKA,540.0,RGI50-08.01501
1965,2296,REMBESDALSKAAKA,510.0,RGI50-08.01501
1966,2296,REMBESDALSKAAKA,-640.0,RGI50-08.01501
1967,2296,REMBESDALSKAAKA,1190.0,RGI50-08.01501
1968,2296,REMBESDALSKAAKA,530.0,RGI50-08.01501
1969,2296,REMBESDALSKAAKA,-1900.0,RGI50-08.01501
1970,2296,REMBESDALSKAAKA,-600.0,RGI50-08.01501
1971,2296,REMBESDALSKAAKA,740.0,RGI50-08.01501
1972,2296,REMBESDALSKAAKA,-80.0,RGI50-08.01501
1973,2296,REMBESDALSKAAKA,830.0,RGI50-08.01501
1974,2296,REMBESDALSKAAKA,410.0,RGI50-08.01501
1975,2296,REMBESDALSKAAKA,150.0,RGI50-08.01501
1976,2296,REMBESDALSKAAKA,150.0,RGI50-08.01501
1977,2296,REMBESDALSKAAKA,-720.0,RGI50-08.01501
1978,2296,REMBESDALSKAAKA,-300.0,RGI50-08.01501
1979,2296,REMBESDALSKAAKA,300.0,RGI50-08.01501
1980,2296,REMBESDALSKAAKA,-1400.0,RGI50-08.01501
1981,2296,REMBESDALSKAAKA,850.0,RGI50-08.01501
1982,2296,REMBESDALSKAAKA,-700.0,RGI50-08.01501
1983,2296,REMBESDALSKAAKA,1700.0,RGI50-08.01501
1984,2296,REMBESDALSKAAKA,-100.0,RGI50-08.01501
1985,2296,REMBESDALSKAAKA,-520.0,RGI50-08.01501
1986,2296,REMBESDALSKAAKA,-100.0,RGI50-08.01501
1987,2296,REMBESDALSKAAKA,940.0,RGI50-08.01501
1988,2296,REMBESDALSKAAKA,-1150.0,RGI50-08.01501
1989,2296,REMBESDALSKAAKA,2110.0,RGI50-08.01501
1990,2296,REMBESDALSKAAKA,1930.0,RGI50-08.01501
1991,2296,REMBESDALSKAAKA,-90.0,RGI50-08.01501
1992,2296,REMBESDALSKAAKA,1990.0,RGI50-08.01501
1993,2296,REMBESDALSKAAKA,1910.0,RGI50-08.01501
1994,2296,REMBESDALSKAAKA,160.0,RGI50-08.01501
1995,2296,REMBESDALSKAAKA,300.0,RGI50-08.01501
1996,2296,REMBESDALSKAAKA,-1070.0,RGI50-08.01501
1997,2296,REMBESDALSKAAKA,-530.0,RGI50-08.01501
1998,2296,REMBESDALSKAAKA,690.0,RGI50-08.01501
1999,2296,REMBESDALSKAAKA,50.0,RGI50-08.01501
2000,2296,REMBESDALSKAAKA,1430.0,RGI50-08.01501
2001,2296,REMBESDALSKAAKA,-845.0,RGI50-08.01501
2002,2296,REMBESDALSKAAKA,-708.0,RGI50-08.01501
2003,2296,REMBESDALSKAAKA,-1364.0,RGI50-08.01501
2004,2296,REMBESDALSKAAKA,80.0,RGI50-08.01501
2005,2296,REMBESDALSKAAKA,723.0,RGI50-08.01501
2006,2296,REMBESDALSKAAKA,-2220.0,RGI50-08.01501
2007,2296,REMBESDALSKAAKA,1170.0,RGI50-08.01501
2008,2296,REMBESDALSKAAKA,450.0,RGI50-08.01501
2009,2296,REMBESDALSKAAKA,150.0,RGI50-08.01501
2010,2296,REMBESDALSKAAKA,-1490.0,RGI50-08.01501
2011,2296,REMBESDALSKAAKA,-1281.0,RGI50-08.01501
2012,2296,REMBESDALSKAAKA,908.0,RGI50-08.01501
2013,2296,REMBESDALSKAAKA,-1224.0,RGI50-08.01501
2014,2296,REMBESDALSKAAKA,-1294.0,RGI50-08.01501
