YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1967,727,MARUKHSKIY,-430.0,RGI50-12.00960
1968,727,MARUKHSKIY,-170.0,RGI50-12.00960
1969,727,MARUKHSKIY,-940.0,RGI50-12.00960
1970,727,MARUKHSKIY,390.0,RGI50-12.00960
1971,727,MARUKHSKIY,-900.0,RGI50-12.00960
1972,727,MARUKHSKIY,-1190.0,RGI50-12.00960
1973,727,MARUKHSKIY,-120.0,RGI50-12.00960
1974,727,MARUKHSKIY,-370.0,RGI50-12.00960
1975,727,MARUKHSKIY,-1260.0,RGI50-12.00960
1976,727,MARUKHSKIY,340.0,RGI50-12.00960
1977,727,MARUKHSKIY,-820.0,RGI50-12.00960
1981,727,MARUKHSKIY,-590.0,RGI50-12.00960
1982,727,MARUKHSKIY,-400.0,RGI50-12.00960
