YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1984,75,YAWNING,90.0,RGI50-02.00992
1985,75,YAWNING,-230.0,RGI50-02.00992
1986,75,YAWNING,-100.0,RGI50-02.00992
1987,75,YAWNING,-470.0,RGI50-02.00992
1988,75,YAWNING,-60.0,RGI50-02.00992
1989,75,YAWNING,-190.0,RGI50-02.00992
1990,75,YAWNING,-320.0,RGI50-02.00992
1991,75,YAWNING,230.0,RGI50-02.00992
1992,75,YAWNING,-2060.0,RGI50-02.00992
1993,75,YAWNING,-660.0,RGI50-02.00992
1994,75,YAWNING,-620.0,RGI50-02.00992
1995,75,YAWNING,-260.0,RGI50-02.00992
1996,75,YAWNING,340.0,RGI50-02.00992
1997,75,YAWNING,500.0,RGI50-02.00992
1998,75,YAWNING,-2030.0,RGI50-02.00992
1999,75,YAWNING,1630.0,RGI50-02.00992
2000,75,YAWNING,-180.0,RGI50-02.00992
2001,75,YAWNING,-1940.0,RGI50-02.00992
2002,75,YAWNING,260.0,RGI50-02.00992
2003,75,YAWNING,-1850.0,RGI50-02.00992
2004,75,YAWNING,-1780.0,RGI50-02.00992
2005,75,YAWNING,-3020.0,RGI50-02.00992
2006,75,YAWNING,-930.0,RGI50-02.00992
2007,75,YAWNING,-130.0,RGI50-02.00992
2008,75,YAWNING,480.0,RGI50-02.00992
2009,75,YAWNING,-1620.0,RGI50-02.00992
2010,75,YAWNING,170.0,RGI50-02.00992
2011,75,YAWNING,1220.0,RGI50-02.00992
2012,75,YAWNING,-120.0,RGI50-02.00992
2013,75,YAWNING,-1150.0,RGI50-02.00992
