YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS
1998,341,SE,SALAJEKNA,,,,-470.0,
1999,341,SE,SALAJEKNA,,,,-370.0,
