YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1993,1664,NORTH KLAWATTI,-1069.0,RGI50-02.01093
1994,1664,NORTH KLAWATTI,-1926.0,RGI50-02.01093
1995,1664,NORTH KLAWATTI,-470.0,RGI50-02.01093
1996,1664,NORTH KLAWATTI,343.0,RGI50-02.01093
1997,1664,NORTH KLAWATTI,880.0,RGI50-02.01093
1998,1664,NORTH KLAWATTI,-1490.0,RGI50-02.01093
1999,1664,NORTH KLAWATTI,1570.0,RGI50-02.01093
2000,1664,NORTH KLAWATTI,800.0,RGI50-02.01093
2001,1664,NORTH KLAWATTI,-1720.0,RGI50-02.01093
2002,1664,NORTH KLAWATTI,224.0,RGI50-02.01093
2003,1664,NORTH KLAWATTI,-1367.0,RGI50-02.01093
2004,1664,NORTH KLAWATTI,-1272.0,RGI50-02.01093
2005,1664,NORTH KLAWATTI,-2060.0,RGI50-02.01093
2006,1664,NORTH KLAWATTI,-1140.0,RGI50-02.01093
2007,1664,NORTH KLAWATTI,-740.0,RGI50-02.01093
2008,1664,NORTH KLAWATTI,-220.0,RGI50-02.01093
2009,1664,NORTH KLAWATTI,-1830.0,RGI50-02.01093
2010,1664,NORTH KLAWATTI,250.0,RGI50-02.01093
2011,1664,NORTH KLAWATTI,750.0,RGI50-02.01093
2012,1664,NORTH KLAWATTI,640.0,RGI50-02.01093
2013,1664,NORTH KLAWATTI,-910.0,RGI50-02.01093
