YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1885,473,CH,RHONE,19.1025,612.0,-1295.0,-683.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1886,473,CH,RHONE,19.078129999999998,1268.0,-1483.0,-215.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1887,473,CH,RHONE,19.055,854.0,-1345.0,-491.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1888,473,CH,RHONE,19.03375,1366.0,-1590.0,-224.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1889,473,CH,RHONE,19.01375,661.0,-1215.0,-554.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1890,473,CH,RHONE,18.99188,1058.0,-1116.0,-58.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1891,473,CH,RHONE,18.97437,999.0,-946.0,53.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1892,473,CH,RHONE,18.95,1416.0,-1964.0,-548.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1893,473,CH,RHONE,18.93125,949.0,-1566.0,-617.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1894,473,CH,RHONE,18.90875,739.0,-1823.0,-1084.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1895,473,CH,RHONE,18.88625,1476.0,-2301.0,-825.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1896,473,CH,RHONE,18.86625,2017.0,-1721.0,296.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1897,473,CH,RHONE,18.84,2325.0,-1863.0,462.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1898,473,CH,RHONE,18.81063,794.0,-1219.0,-425.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1899,473,CH,RHONE,18.78875,1514.0,-2155.0,-641.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1900,473,CH,RHONE,18.77062,1432.0,-2290.0,-858.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1901,473,CH,RHONE,18.74687,1743.0,-2452.0,-709.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1902,473,CH,RHONE,18.72812,1463.0,-1644.0,-181.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1903,473,CH,RHONE,18.70938,784.0,-1129.0,-345.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1904,473,CH,RHONE,18.69625,1610.0,-2246.0,-636.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1905,473,CH,RHONE,18.67375,926.0,-2209.0,-1283.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1906,473,CH,RHONE,18.6625,1277.0,-2290.0,-1013.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1907,473,CH,RHONE,18.65375,1207.0,-1095.0,112.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1908,473,CH,RHONE,18.65,1089.0,-934.0,155.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1909,473,CH,RHONE,18.64937,753.0,-985.0,-232.0, Bs calculated from reported Bw and Ba.,RGI50-11.01238
1980,473,CH,RHONE,17.38,2305.0,-1416.0,889.0,,RGI50-11.01238
1981,473,CH,RHONE,17.38,2041.0,-1954.0,87.0,,RGI50-11.01238
1982,473,CH,RHONE,17.38,2753.0,-3128.0,-375.0,,RGI50-11.01238
1983,473,CH,RHONE,17.38,,,-160.0,,RGI50-11.01238
2011,473,CH,RHONE,15.81,1135.0,-2680.0,-1545.0,Bs calculated from Ba and Bw.,RGI50-11.01238
2012,473,CH,RHONE,15.81,1529.0,-2537.0,-1008.0,Bs calculated from Ba and Bw.,RGI50-11.01238
2013,473,CH,RHONE,15.81,1721.0,-1881.0,-160.0,Bs calculated from Ba and Bw.,RGI50-11.01238
2014,473,CH,RHONE,15.808129999999998,1195.0,-1578.0,-383.0,,RGI50-11.01238
2015,473,CH,RHONE,15.571249900000002,1723.0,-2806.0,-1083.0,"VAW / ETH Zürich, http://www.glamos.ch",RGI50-11.01238
2016,473,CH,RHONE,15.57125,1402.0,-1856.0,-454.0,,RGI50-11.01238
